Gene stable ID,Strand,Chromosome/scaffold name,Gene description,Gene start (bp),Gene end (bp),Transcription start site (TSS)
Zm00001eb338890,1,8,Zm00001e026075,27444882,27456039,27444927
Zm00001eb338890,1,8,Zm00001e026075,27444882,27456039,27444882
Zm00001eb144580,-1,3,Zm00001e018957,171737443,171740087,171740087
Zm00001eb210350,-1,5,Zm00001e011613,844830,847156,847156
Zm00001eb329640,1,7,Zm00001e035752,179996611,179997552,179996611
Zm00001eb071070,-1,2,Zm00001e006969,10950151,10955332,10955332
Zm00001eb071070,-1,2,Zm00001e006969,10950151,10955332,10955325
Zm00001eb071070,-1,2,Zm00001e006969,10950151,10955332,10955218
Zm00001eb058490,1,1,Zm00001e005788,287273059,287334918,287328144
Zm00001eb058490,1,1,Zm00001e005788,287273059,287334918,287273059
Zm00001eb058490,1,1,Zm00001e005788,287273059,287334918,287317667
Zm00001eb058490,1,1,Zm00001e005788,287273059,287334918,287317640
Zm00001eb254190,-1,5,Zm00001e015785,214254394,214256210,214256210
Zm00001eb213550,-1,5,Zm00001e011920,5409568,5412367,5412367
Zm00001eb167660,-1,4,Zm00001e021243,10558730,10567957,10567894
Zm00001eb167660,-1,4,Zm00001e021243,10558730,10567957,10567957
Zm00001eb232110,1,5,Zm00001e013638,80468832,80470840,80468884
Zm00001eb232110,1,5,Zm00001e013638,80468832,80470840,80468832
Zm00001eb232110,1,5,Zm00001e013638,80468832,80470840,80469096
Zm00001eb357640,1,8,Zm00001e027826,145060886,145061975,145060886
Zm00001eb430250,1,10,Zm00001e041567,143108126,143123646,143108126
Zm00001eb430250,1,10,Zm00001e041567,143108126,143123646,143108306
Zm00001eb221020,-1,5,Zm00001e012610,26041536,26043597,26043597
Zm00001eb276640,-1,6,Zm00001e148280,112569436,112571715,112571715
Zm00001eb128390,-1,3,Zm00001e122938,40982314,40984375,40984375
Zm00001eb362640,-1,8,Zm00001e028295,163631093,163634635,163634635
Zm00001eb022580,-1,1,Zm00001e002255,86774682,86779319,86779319
Zm00001eb249390,-1,5,Zm00001e015320,195957194,195960002,195960002
Zm00001eb252760,1,5,Zm00001e015650,211204737,211206400,211204737
Zm00001eb149730,-1,3,Zm00001e019463,190925127,190929731,190929731
Zm00001eb149730,-1,3,Zm00001e019463,190925127,190929731,190929686
Zm00001eb323700,-1,7,Zm00001e035202,165174329,165181283,165181283
Zm00001eb149290,-1,3,Zm00001e019416,188986854,188988074,188988074
Zm00001eb175290,1,4,Zm00001e109625,47497859,47498221,47497859
Zm00001eb070560,1,2,Zm00001e006921,9987244,9988576,9987244
Zm00001eb396830,-1,9,Zm00001e038398,143241645,143245576,143245576
Zm00001eb223330,-1,5,Zm00001e012831,36723641,36726179,36726179
Zm00001eb047550,-1,1,Zm00001e004731,244188946,244191467,244191467
Zm00001eb360240,1,8,Zm00001e143371,154447131,154457618,154447131
Zm00001eb250080,-1,5,Zm00001e015381,198022673,198025147,198025147
Zm00001eb073270,1,2,Zm00001e007172,16500845,16501198,16500845
Zm00001eb146730,1,3,Zm00001e019167,180471668,180474821,180471668
Zm00001eb215260,-1,5,Zm00001e012074,8514505,8516539,8516539
Zm00001eb183700,-1,4,Zm00001e022870,135504325,135508184,135508184
Zm00001eb183700,-1,4,Zm00001e022870,135504325,135508184,135507751
Zm00001eb257810,1,5,Zm00001e016117,222003935,222014668,222003935
Zm00001eb427760,-1,10,Zm00001e041353,136585096,136586038,136586038
Zm00001eb295940,1,6,Zm00001e032435,176139639,176143180,176139639
Zm00001eb292540,1,6,Zm00001e032107,169673767,169686207,169676269
Zm00001eb292540,1,6,Zm00001e032107,169673767,169686207,169673767
Zm00001eb252620,1,5,Zm00001e015636,210562681,210567226,210562681
Zm00001eb322820,-1,7,Zm00001e035114,162543852,162551596,162551554
Zm00001eb322820,-1,7,Zm00001e035114,162543852,162551596,162551584
Zm00001eb322820,-1,7,Zm00001e035114,162543852,162551596,162551596
Zm00001eb140330,1,3,Zm00001e018554,148502787,148504992,148502787
Zm00001eb104730,1,2,Zm00001e010340,205188767,205195129,205188767
Zm00001eb023830,-1,1,Zm00001e002372,96027843,96030082,96030082
Zm00001eb023830,-1,1,Zm00001e002372,96027843,96030082,96029967
Zm00001eb019320,-1,1,Zm00001e001918,69384803,69390301,69389793
Zm00001eb019320,-1,1,Zm00001e001918,69384803,69390301,69390301
Zm00001eb093800,1,2,Zm00001e009249,155176985,155178170,155176985
Zm00001eb347200,1,8,Zm00001e026865,93579702,93593469,93579702
Zm00001eb347200,1,8,Zm00001e026865,93579702,93593469,93579803
Zm00001eb317030,1,7,Zm00001e034560,139469862,139475125,139470745
Zm00001eb317030,1,7,Zm00001e034560,139469862,139475125,139469862
Zm00001eb361470,-1,8,Zm00001e028179,159053839,159061029,159061029
Zm00001eb361470,-1,8,Zm00001e028179,159053839,159061029,159057767
Zm00001eb361470,-1,8,Zm00001e028179,159053839,159061029,159056123
Zm00001eb361470,-1,8,Zm00001e028179,159053839,159061029,159057675
Zm00001eb338700,1,8,Zm00001e139937,26377945,26386700,26377945
Zm00001eb087470,-1,2,Zm00001e008600,97840156,97852964,97852964
Zm00001eb289180,-1,6,Zm00001e031784,161430522,161434864,161434479
Zm00001eb289180,-1,6,Zm00001e031784,161430522,161434864,161434476
Zm00001eb289180,-1,6,Zm00001e031784,161430522,161434864,161434864
Zm00001eb124420,1,3,Zm00001e016918,17830123,17834864,17830123
Zm00001eb124420,1,3,Zm00001e016918,17830123,17834864,17831185
Zm00001eb276230,-1,6,Zm00001e030554,110311776,110313235,110313235
Zm00001eb349100,1,8,Zm00001e142016,105353679,105354851,105353679
Zm00001eb179400,-1,4,Zm00001e022426,83968487,83975049,83975049
Zm00001eb276110,1,6,Zm00001e148194,109863624,109863997,109863624
Zm00001eb424170,1,10,Zm00001e157883,125222418,125225434,125222418
Zm00001eb167960,-1,4,Zm00001e021276,11719673,11720466,11720466
Zm00001eb250000,-1,5,Zm00001e015373,197842479,197844400,197844400
Zm00001eb281840,1,6,Zm00001e031063,134077081,134081906,134077840
Zm00001eb281840,1,6,Zm00001e031063,134077081,134081906,134077081
Zm00001eb157780,1,3,Zm00001e127571,217529898,217531435,217529898
Zm00001eb345390,-1,8,Zm00001e141334,80005318,80008944,80008944
Zm00001eb182860,1,4,Zm00001e111774,129045464,129045928,129045464
Zm00001eb130870,-1,3,Zm00001e123447,59444036,59446493,59446491
Zm00001eb130870,-1,3,Zm00001e123447,59444036,59446493,59446493
Zm00001eb240730,1,5,Zm00001e014528,162349252,162352325,162349252
Zm00001eb432990,1,10,Zm00001e041863,149267750,149273336,149267753
Zm00001eb432990,1,10,Zm00001e041863,149267750,149273336,149267750
Zm00001eb014490,-1,1,Zm00001e001417,48496699,48499781,48499781
Zm00001eb215740,1,5,Zm00001e012122,10136352,10138887,10136352
Zm00001eb255670,1,5,Zm00001e015924,217887168,217895539,217887168
Zm00001eb255670,1,5,Zm00001e015924,217887168,217895539,217887714
Zm00001eb422100,-1,10,Zm00001e040846,117376896,117378210,117378210
Zm00001eb249850,-1,5,Zm00001e015356,197223385,197250382,197250382
Zm00001eb409100,-1,10,Zm00001e154997,15898232,15900353,15900353
Zm00001eb238250,-1,5,Zm00001e014290,144346903,144352336,144352336
Zm00001eb238250,-1,5,Zm00001e014290,144346903,144352336,144352045
Zm00001eb238250,-1,5,Zm00001e014290,144346903,144352336,144352230
Zm00001eb166930,1,4,Zm00001e021176,6529993,6530851,6529993
Zm00001eb377570,1,9,Zm00001e150869,22925975,22926337,22925975
Zm00001eb041700,-1,1,Zm00001e004152,219547437,219549217,219549217
Zm00001eb033130,-1,1,Zm00001e003357,184677726,184679636,184679636
Zm00001eb047360,1,1,Zm00001e004714,243390075,243391667,243390075
Zm00001eb199600,1,4,Zm00001e024359,204479397,204483577,204479397
Zm00001eb039210,1,1,Zm00001e003908,208566796,208568370,208566796
Zm00001eb410960,1,10,Zm00001e039758,29670142,29671562,29670142
Zm00001eb306800,-1,7,Zm00001e033457,46662094,46668629,46668629
Zm00001eb306800,-1,7,Zm00001e033457,46662094,46668629,46668240
Zm00001eb306800,-1,7,Zm00001e033457,46662094,46668629,46668611
Zm00001eb108700,1,2,Zm00001e121001,216986357,216989352,216986357
Zm00001eb349140,1,8,Zm00001e027040,105575923,105583090,105575923
Zm00001eb349140,1,8,Zm00001e027040,105575923,105583090,105575973
Zm00001eb333230,1,8,Zm00001e025540,4487416,4493181,4487416
Zm00001eb333230,1,8,Zm00001e025540,4487416,4493181,4487553
Zm00001eb161310,-1,3,Zm00001e020618,228712403,228715386,228715194
Zm00001eb161310,-1,3,Zm00001e020618,228712403,228715386,228715386
Zm00001eb196330,-1,4,Zm00001e024079,192257682,192259816,192259816
Zm00001eb323340,-1,7,Zm00001e035165,163978928,163982122,163982122
Zm00001eb433440,-1,10,Zm00001e041909,149865672,149868221,149868221
Zm00001eb433440,-1,10,Zm00001e041909,149865672,149868221,149868174
Zm00001eb361550,-1,8,Zm00001e028187,159225882,159228827,159228827
Zm00001eb081020,1,2,Zm00001e116380,44834827,44835363,44834827
Zm00001eb363480,-1,8,Zm00001e028369,165897552,165904884,165904884
Zm00001eb406550,1,10,Zm00001e039355,4600524,4602520,4600524
Zm00001eb095730,1,2,Zm00001e009450,168531736,168535409,168531736
Zm00001eb275710,1,6,Zm00001e030507,108157720,108158788,108157720
Zm00001eb342200,1,8,Zm00001e026389,62100553,62103192,62100553
Zm00001eb201610,-1,4,Zm00001e024575,216258130,216261468,216261122
Zm00001eb201610,-1,4,Zm00001e024575,216258130,216261468,216261468
Zm00001eb201610,-1,4,Zm00001e024575,216258130,216261468,216261109
Zm00001eb378910,-1,9,Zm00001e151007,27843020,27843779,27843779
Zm00001eb027210,1,1,Zm00001e002734.m1,130239329,130240507,130239329
Zm00001eb347590,1,8,Zm00001e026910,96767973,96772764,96767973
Zm00001eb347590,1,8,Zm00001e026910,96767973,96772764,96768073
Zm00001eb347590,1,8,Zm00001e026910,96767973,96772764,96768186
Zm00001eb321220,-1,7,Zm00001e034958,154245727,154251644,154250610
Zm00001eb321220,-1,7,Zm00001e034958,154245727,154251644,154251644
Zm00001eb018450,1,1,Zm00001e101801,65770305,65770934,65770305
Zm00001eb017310,-1,1,Zm00001e001710,61831702,61844841,61844841
Zm00001eb386100,1,9,Zm00001e037383,93628751,93633478,93628751
Zm00001eb043550,1,1,Zm00001e004362,228828092,228830213,228828092
Zm00001eb032380,-1,1,Zm00001e003290,181119251,181123940,181123940
Zm00001eb032380,-1,1,Zm00001e003290,181119251,181123940,181123883
Zm00001eb032380,-1,1,Zm00001e003290,181119251,181123940,181123866
Zm00001eb032380,-1,1,Zm00001e003290,181119251,181123940,181123882
Zm00001eb032380,-1,1,Zm00001e003290,181119251,181123940,181123865
Zm00001eb032380,-1,1,Zm00001e003290,181119251,181123940,181123884
Zm00001eb137090,1,3,Zm00001e125280,130717416,130726244,130717416
Zm00001eb064090,1,1,Zm00001e006317,303924086,303930788,303924086
Zm00001eb169990,1,4,Zm00001e021482,22444781,22448929,22444781
Zm00001eb321090,-1,7,Zm00001e034946,153812156,153812874,153812874
Zm00001eb215270,-1,5,Zm00001e128389,8517901,8518167,8518167
Zm00001eb402840,-1,9,Zm00001e038960,158490315,158496516,158496416
Zm00001eb402840,-1,9,Zm00001e038960,158490315,158496516,158496516
Zm00001eb196700,1,4,Zm00001e024117,193417227,193417812,193417227
Zm00001eb371910,1,9,Zm00001e036063,3768003,3769852,3768207
Zm00001eb371910,1,9,Zm00001e036063,3768003,3769852,3768003
Zm00001eb360420,1,8,Zm00001e028074,155025824,155026838,155026095
Zm00001eb360420,1,8,Zm00001e028074,155025824,155026838,155025824
Zm00001eb015030,-1,1,Zm00001e001484,50949331,50956232,50956098
Zm00001eb015030,-1,1,Zm00001e001484,50949331,50956232,50956232
Zm00001eb316000,1,7,Zm00001e034459,135785756,135786407,135785756
Zm00001eb033790,-1,1,Zm00001e003426,187394746,187395732,187395732
Zm00001eb218340,1,5,Zm00001e012370,16287793,16290237,16287793
Zm00001eb100940,1,2,Zm00001e009963,191938768,191941240,191938768
Zm00001eb270920,1,6,Zm00001e030029,83748481,83750246,83748481
Zm00001eb149410,1,3,Zm00001e126819,189348674,189354357,189348674
Zm00001eb051500,-1,1,Zm00001e005118,261459044,261465716,261465716
Zm00001eb051500,-1,1,Zm00001e005118,261459044,261465716,261465639
Zm00001eb117030,1,2,Zm00001e011464,239888242,239892205,239888242
Zm00001eb176140,-1,4,Zm00001e022072,55445035,55445427,55445427
Zm00001eb226110,1,5,Zm00001e013098,53778494,53815921,53778494
Zm00001eb277610,1,6,Zm00001e148368,115478004,115480374,115478004
Zm00001eb277860,1,6,Zm00001e030693,116407366,116414113,116407366
Zm00001eb277860,1,6,Zm00001e030693,116407366,116414113,116410942
Zm00001eb221950,-1,5,Zm00001e012704,31169077,31170109,31170109
Zm00001eb249110,1,5,Zm00001e015291,194923994,194928944,194923994
Zm00001eb105860,-1,2,Zm00001e120729,209398090,209398593,209398593
Zm00001eb148960,-1,3,Zm00001e019390,187946425,187951771,187951771
Zm00001eb148960,-1,3,Zm00001e019390,187946425,187951771,187951388
Zm00001eb148960,-1,3,Zm00001e019390,187946425,187951771,187951391
Zm00001eb118940,1,3,Zm00001e016363,1659085,1663339,1659085
Zm00001eb216640,-1,5,Zm00001e012217,12491938,12493972,12493972
Zm00001eb306340,-1,7,Zm00001e135297,42200800,42212140,42212140
Zm00001eb309370,1,7,Zm00001e033757,87611233,87615688,87611233
Zm00001eb309370,1,7,Zm00001e033757,87611233,87615688,87612203
Zm00001eb110890,-1,2,Zm00001e010919,222212728,222215499,222215499
Zm00001eb407390,-1,10,Zm00001e039420,7195980,7212514,7212514
Zm00001eb226490,-1,5,Zm00001e013135,55916170,55918141,55917796
Zm00001eb226490,-1,5,Zm00001e013135,55916170,55918141,55918141
Zm00001eb219850,-1,5,Zm00001e012507,21777784,21779679,21779679
Zm00001eb439430,-1,scaf_224,Zm00001e159324,27419,31180,31180
Zm00001eb271090,-1,6,Zm00001e030048,84929932,84931216,84931216
Zm00001eb271090,-1,6,Zm00001e030048,84929932,84931216,84931197
Zm00001eb213010,1,5,Zm00001e011874,4608374,4610327,4608374
Zm00001eb271910,-1,6,Zm00001e147604,91955739,91957513,91957513
Zm00001eb190680,-1,4,Zm00001e023529,174099069,174101870,174101870
Zm00001eb260200,-1,6,Zm00001e029133,6840853,6844906,6844906
Zm00001eb399200,-1,9,Zm00001e154205,150336530,150337153,150337153
Zm00001eb330880,1,7,Zm00001e035881,182614902,182616925,182614902
Zm00001eb330880,1,7,Zm00001e035881,182614902,182616925,182615162
Zm00001eb390870,1,9,Zm00001e037840,119448743,119449344,119448743
Zm00001eb094440,1,2,Zm00001e009313,158876217,158877013,158876217
Zm00001eb119780,1,3,Zm00001e016445,3143968,3155794,3143968
Zm00001eb119780,1,3,Zm00001e016445,3143968,3155794,3144116
Zm00001eb119780,1,3,Zm00001e016445,3143968,3155794,3143986
Zm00001eb113730,1,2,Zm00001e011190,231236130,231244428,231236130
Zm00001eb081120,1,2,Zm00001e007937,45192719,45197097,45192719
Zm00001eb081120,1,2,Zm00001e007937,45192719,45197097,45192865
Zm00001eb081120,1,2,Zm00001e007937,45192719,45197097,45194863
Zm00001eb081120,1,2,Zm00001e007937,45192719,45197097,45195110
Zm00001eb090390,1,2,Zm00001e008888.m1,124624491,124655235,124624491
Zm00001eb090390,1,2,Zm00001e008888.m1,124624491,124655235,124633820
Zm00001eb231630,1,5,Zm00001e013596,78719617,78727167,78719617
Zm00001eb256170,1,5,Zm00001e015975,218942005,218958762,218942165
Zm00001eb256170,1,5,Zm00001e015975,218942005,218958762,218942005
Zm00001eb073080,1,2,Zm00001e115624,15816790,15817350,15816790
Zm00001eb326160,1,7,Zm00001e138733,171159586,171160345,171159586
Zm00001eb093180,-1,2,Zm00001e119170,150546353,150546946,150546946
Zm00001eb436980,1,scaf_88,Zm00001e158983,89281,93255,89281
Zm00001eb284530,-1,6,Zm00001e031323,144951513,144954149,144954149
Zm00001eb187350,-1,4,Zm00001e112650,161536732,161537154,161537154
Zm00001eb268910,-1,6,Zm00001e029825,67852001,67858417,67858417
Zm00001eb268910,-1,6,Zm00001e029825,67852001,67858417,67857605
Zm00001eb078510,1,2,Zm00001e007693,34182975,34184501,34182975
Zm00001eb106080,1,2,Zm00001e010482,210141486,210144445,210141486
Zm00001eb128290,1,3,Zm00001e017316,40364551,40369701,40364551
Zm00001eb128290,1,3,Zm00001e017316,40364551,40369701,40364729
Zm00001eb190960,-1,4,Zm00001e023559,175129466,175139724,175139604
Zm00001eb190960,-1,4,Zm00001e023559,175129466,175139724,175139724
Zm00001eb084360,1,2,Zm00001e008252,61743753,61745587,61743753
Zm00001eb080910,-1,2,Zm00001e007922,44336796,44338658,44338658
Zm00001eb227300,-1,5,Zm00001e129781,60276927,60292704,60292704
Zm00001eb209710,1,4,Zm00001e025385,249055856,249056677,249055856
Zm00001eb209710,1,4,Zm00001e025385,249055856,249056677,249055905
Zm00001eb144100,1,3,Zm00001e018907,169652022,169654661,169652022
Zm00001eb130700,-1,3,Zm00001e123417,58191678,58194028,58194028
Zm00001eb441830,1,scaf_445,Zm00001e042397,6505,10907,6505
Zm00001eb441830,1,scaf_445,Zm00001e042397,6505,10907,9228
Zm00001eb374940,-1,9,Zm00001e036341,15609452,15611662,15611662
Zm00001eb329070,-1,7,Zm00001e035696,178508951,178511680,178511680
Zm00001eb022480,-1,1,Zm00001e102308,86276113,86276334,86276334
Zm00001eb299930,1,7,Zm00001e032804,5207304,5209869,5207397
Zm00001eb299930,1,7,Zm00001e032804,5207304,5209869,5207304
Zm00001eb027370,1,1,Zm00001e103462,131186277,131190146,131186277
Zm00001eb249250,1,5,Zm00001e015306,195452637,195455908,195452639
Zm00001eb249250,1,5,Zm00001e015306,195452637,195455908,195452748
Zm00001eb249250,1,5,Zm00001e015306,195452637,195455908,195452707
Zm00001eb249250,1,5,Zm00001e015306,195452637,195455908,195452637
Zm00001eb249250,1,5,Zm00001e015306,195452637,195455908,195452714
Zm00001eb259520,-1,5,Zm00001e134215,225313548,225314305,225314305
Zm00001eb035070,-1,1,Zm00001e003551,192793335,192793954,192793954
Zm00001eb166970,1,4,Zm00001e108504,6622644,6626541,6622644
Zm00001eb213720,1,5,Zm00001e011935,5655300,5657199,5655300
Zm00001eb166960,1,4,Zm00001e021180,6603018,6604096,6603018
Zm00001eb225380,-1,5,Zm00001e013043,50135967,50139350,50138471
Zm00001eb225380,-1,5,Zm00001e013043,50135967,50139350,50139350
Zm00001eb163820,-1,3,Zm00001e020877,236475481,236476215,236476215
Zm00001eb434040,1,10,Zm00001e158739,150840808,150843885,150840808
Zm00001eb439880,-1,scaf_246,Zm00001e159406,37219,40980,40980
Zm00001eb239480,1,5,Zm00001e132297,154128326,154129081,154128326
Zm00001eb111500,-1,2,Zm00001e010972,223607340,223609903,223609903
Zm00001eb069190,1,2,Zm00001e006816,7040782,7044366,7040782
Zm00001eb107380,-1,2,Zm00001e010597,213268626,213269413,213269413
Zm00001eb095640,1,2,Zm00001e009443,168003513,168012351,168003513
Zm00001eb095640,1,2,Zm00001e009443,168003513,168012351,168003668
Zm00001eb153170,1,3,Zm00001e019813,202684983,202687233,202684983
Zm00001eb391620,1,9,Zm00001e037901,122437107,122437781,122437107
Zm00001eb049170,-1,1,Zm00001e004904,252133217,252138754,252138754
Zm00001eb049170,-1,1,Zm00001e004904,252133217,252138754,252138751
Zm00001eb369210,-1,8,Zm00001e028888,177690735,177695477,177695138
Zm00001eb369210,-1,8,Zm00001e028888,177690735,177695477,177695477
Zm00001eb240070,1,5,Zm00001e132405,158379379,158383359,158379379
Zm00001eb050570,-1,1,Zm00001e106896,257423710,257426512,257426512
Zm00001eb388610,-1,9,Zm00001e037630,108344547,108346920,108346920
Zm00001eb286920,-1,6,Zm00001e031553,153781225,153783216,153783216
Zm00001eb436560,-1,scaf_77,Zm00001e158889,57720,61944,61944
Zm00001eb308040,1,7,Zm00001e135991,68828077,68830710,68828077
Zm00001eb345060,-1,8,Zm00001e026652,78070448,78076010,78076010
Zm00001eb088530,-1,2,Zm00001e008723,110475221,110508799,110508709
Zm00001eb088530,-1,2,Zm00001e008723,110475221,110508799,110508799
Zm00001eb273250,-1,6,Zm00001e147824,98298806,98300925,98300925
Zm00001eb322090,-1,7,Zm00001e035042,159740788,159742902,159742902
Zm00001eb135740,-1,3,Zm00001e018075,121284978,121289116,121289116
Zm00001eb135740,-1,3,Zm00001e018075,121284978,121289116,121289069
Zm00001eb066940,1,2,Zm00001e006609,3062476,3065036,3062476
Zm00001eb148300,1,3,Zm00001e019318,185861853,185868788,185861853
Zm00001eb004050,1,1,Zm00001e000405,11194545,11198830,11194545
Zm00001eb004050,1,1,Zm00001e000405,11194545,11198830,11194713
Zm00001eb004050,1,1,Zm00001e000405,11194545,11198830,11194619
Zm00001eb004050,1,1,Zm00001e000405,11194545,11198830,11197480
Zm00001eb004050,1,1,Zm00001e000405,11194545,11198830,11194625
Zm00001eb372630,-1,9,Zm00001e150339,6919123,6922188,6922188
Zm00001eb099590,1,2,Zm00001e009833,186648076,186652587,186648076
Zm00001eb099590,1,2,Zm00001e009833,186648076,186652587,186648130
Zm00001eb333740,-1,8,Zm00001e025586,6255192,6255986,6255986
Zm00001eb173250,-1,4,Zm00001e109325,38337468,38338349,38338246
Zm00001eb173250,-1,4,Zm00001e109325,38337468,38338349,38338349
Zm00001eb167430,1,4,Zm00001e021224,8035299,8038137,8035330
Zm00001eb167430,1,4,Zm00001e021224,8035299,8038137,8035299
Zm00001eb375160,1,9,Zm00001e036361,16215799,16218081,16215799
Zm00001eb421210,-1,10,Zm00001e157496,112468090,112474407,112474407
Zm00001eb305600,-1,7,Zm00001e033334,34062703,34066140,34066140
Zm00001eb046850,1,1,Zm00001e106481,241254544,241255714,241254544
Zm00001eb441610,1,scaf_412,Zm00001e159756,5191,6503,5191
Zm00001eb355750,-1,8,Zm00001e027636,137515740,137520701,137520658
