Requested ID,Matched ID(s),Releases,Condition
Traes_5BL_E773051C8,TraesCS5D02G385100,109: TraesCS5D02G385100.193: TraesCS5D02G385100.1,T2down
Traes_5BL_E773051C8,TraesCS5A02G375500,109: TraesCS5A02G375500.193: TraesCS5A02G375500.1,T2down
Traes_4AS_74660DF99,TraesCS4B02G215500,109: TraesCS4B02G215500.193: TraesCS4B02G215500.1,T2down
Traes_4AS_74660DF99,TraesCS4D02G216000,109: TraesCS4D02G216000.193: TraesCS4D02G216000.1,T2down
Traes_4AS_74660DF99,TraesCS4A02G088700,109: TraesCS4A02G088700.193: TraesCS4A02G088700.1,T2down
Traes_5DS_4501B11E2,TraesCS5D02G118900,109: TraesCS5D02G118900.193: TraesCS5D02G118900.1,T2down
Traes_5DS_4501B11E2,TraesCS5A02G120900,109: TraesCS5A02G120900.193: TraesCS5A02G120900.1,T2down
Traes_5BL_378490F38,TraesCS5B02G273300,109: TraesCS5B02G273300.193: TraesCS5B02G273300.1,T2down
Traes_5BL_378490F38,TraesCS5D02G281100,109: TraesCS5D02G281100.193: TraesCS5D02G281100.1,T2down
Traes_5BL_378490F38,TraesCS5A02G273800,109: TraesCS5A02G273800.193: TraesCS5A02G273800.1,T2down
Traes_7BL_5E4A8B7A8,TraesCS7A02G398200,109: TraesCS7A02G398200.193: TraesCS7A02G398200.1,T2down
Traes_7BL_5E4A8B7A8,TraesCS7B02G299000,109: TraesCS7B02G299000.193: TraesCS7B02G299000.1,T2down
Traes_7BL_5E4A8B7A8,TraesCS7D02G392500,109: TraesCS7D02G392500.193: TraesCS7D02G392500.1,T2down
Traes_5DL_1353B8A9D,TraesCS5D02G173600,109: TraesCS5D02G173600.193: TraesCS5D02G173600.1,T2down
Traes_5DL_1353B8A9D,TraesCS5A02G169200,109: TraesCS5A02G169200.193: TraesCS5A02G169200.1,T2down
Traes_5DL_1353B8A9D,TraesCS5B02G165900,109: TraesCS5B02G165900.193: TraesCS5B02G165900.1,T2down
Traes_7AL_937E660E3,TraesCS7B02G230700,109: TraesCS7B02G230700.193: TraesCS7B02G230700.1,T2down
Traes_7AL_937E660E3,TraesCS7D02G326900,109: TraesCS7D02G326900.193: TraesCS7D02G326900.1,T2down
Traes_7AL_937E660E3,TraesCS7A02G330100,109: TraesCS7A02G330100.193: TraesCS7A02G330100.1,T2down
Traes_1DL_C827634DB,TraesCS1A02G230100,109: TraesCS1A02G230100.193: TraesCS1A02G230100.1,T2down
Traes_1DL_C827634DB,TraesCS1D02G231800,109: TraesCS1D02G231800.193: TraesCS1D02G231800.1,T2down
Traes_1DL_C827634DB,TraesCS1B02G244000,109: TraesCS1B02G244000.193: TraesCS1B02G244000.1,T2down
Traes_2BL_867330DED,TraesCS2B02G463300,109: TraesCS2B02G463300.193: TraesCS2B02G463300.1,T2down
Traes_5DS_DB5B99939,TraesCS5A02G094100,109: TraesCS5A02G094100.193: TraesCS5A02G094100.1,T2down
Traes_5DS_DB5B99939,TraesCS5B02G100200,109: TraesCS5B02G100200.193: TraesCS5B02G100200.1,T2down
Traes_5DL_A711419CD,TraesCS5D02G380300,109: TraesCS5D02G380300.193: TraesCS5D02G380300.1,T2down
Traes_5DL_A711419CD,TraesCS5A02G370700,109: TraesCS5A02G370700.193: TraesCS5A02G370700.1,T2down
Traes_5DL_A711419CD,TraesCS5B02G373100,109: TraesCS5B02G373100.193: TraesCS5B02G373100.1,T2down
Traes_5BL_B50AAABF2,TraesCS5B02G141800,109: TraesCS5B02G141800.193: TraesCS5B02G141800.1,T2down
Traes_5BL_B50AAABF2,TraesCS5A02G143000,109: TraesCS5A02G143000.193: TraesCS5A02G143000.1,T2down
Traes_5BL_B50AAABF2,TraesCS5D02G149000,109: TraesCS5D02G149000.193: TraesCS5D02G149000.1,T2down
Traes_2BL_98A25F99F,TraesCS2A02G270600,109: TraesCS2A02G270600.193: TraesCS2A02G270600.1,T2down
Traes_2BL_98A25F99F,TraesCS2B02G289400,109: TraesCS2B02G289400.193: TraesCS2B02G289400.1,T2down
Traes_2BL_98A25F99F,TraesCS2D02G269700,109: TraesCS2D02G269700.193: TraesCS2D02G269700.1,T2down
Traes_6AL_9FD263FF1,TraesCS6A02G374200,109: TraesCS6A02G374200.193: TraesCS6A02G374200.1,T2down
Traes_6AL_9FD263FF1,TraesCS6D02G359000,109: TraesCS6D02G359000.193: TraesCS6D02G359000.1,T2down
Traes_6AL_9FD263FF1,TraesCS6B02G412000,109: TraesCS6B02G412000.193: TraesCS6B02G412000.1,T2down
Traes_2DL_FAFC3FEB5,TraesCS2D02G279000,109: TraesCS2D02G279000.193: TraesCS2D02G279000.1,T2down
Traes_2DL_FAFC3FEB5,TraesCS2A02G280000,109: TraesCS2A02G280000.193: TraesCS2A02G280000.1,T2down
Traes_2DL_FAFC3FEB5,TraesCS2B02G297500,109: TraesCS2B02G297500.193: TraesCS2B02G297500.1,T2down
Traes_7DS_AD88E0A2F,TraesCS7A02G160600,109: TraesCS7A02G160600.193: TraesCS7A02G160600.1,T2down
Traes_7DS_AD88E0A2F,TraesCS7B02G065500,109: TraesCS7B02G065500.193: TraesCS7B02G065500.1,T2down
Traes_7DS_AD88E0A2F,TraesCS7D02G161500,109: TraesCS7D02G161500.193: TraesCS7D02G161500.1,T2down
Traes_4DS_20734641C,TraesCS4B02G041400,109: TraesCS4B02G041400.193: TraesCS4B02G041400.1,T2down
Traes_4DS_20734641C,TraesCS4D02G038700,109: TraesCS4D02G038700.193: TraesCS4D02G038700.1,T2down
Traes_4DS_20734641C,TraesCS4A02G272700,109: TraesCS4A02G272700.193: TraesCS4A02G272700.1,T2down
Traes_4BL_AB2636FB0,TraesCS4A02G096700,109: TraesCS4A02G096700.193: TraesCS4A02G096700.1,T2down
Traes_4BL_AB2636FB0,TraesCS4D02G208600,109: TraesCS4D02G208600.193: TraesCS4D02G208600.1,T2down
Traes_4BL_AB2636FB0,TraesCS4B02G207700,109: TraesCS4B02G207700.193: TraesCS4B02G207700.1,T2down
Traes_1DS_AB7FE9B10,TraesCS1B02G031600,109: TraesCS1B02G031600.193: TraesCS1B02G031600.1,T2down
Traes_1DS_AB7FE9B10,TraesCS1D02G025400,109: TraesCS1D02G025400.193: TraesCS1D02G025400.1,T2down
Traes_1DS_AB7FE9B10,TraesCS1A02G025200,109: TraesCS1A02G025200.193: TraesCS1A02G025200.1,T2down
Traes_4DL_072A60BDA,TraesCS4A02G104700,109: TraesCS4A02G104700.193: TraesCS4A02G104700.1,T2down
Traes_4DL_072A60BDA,TraesCS4D02G200300,109: TraesCS4D02G200300.193: TraesCS4D02G200300.1,T2down
Traes_2BS_7741E5C4C,TraesCS2A02G225100,109: TraesCS2A02G225100.193: TraesCS2A02G225100.1,T2down
Traes_2BS_7741E5C4C,TraesCS2D02G231000,109: TraesCS2D02G231000.193: TraesCS2D02G231000.1,T2down
Traes_2BS_7741E5C4C,TraesCS2B02G275000,109: TraesCS2B02G275000.193: TraesCS2B02G275000.1,T2down
Traes_1AS_DA7EFB1F9,TraesCS1A02G019200,109: TraesCS1A02G019200.193: TraesCS1A02G019200.1,T2down
Traes_1AS_DA7EFB1F9,TraesCS1B02G022900,109: TraesCS1B02G022900.193: TraesCS1B02G022900.1,T2down
Traes_1AS_DA7EFB1F9,TraesCS1D02G018400,109: TraesCS1D02G018400.193: TraesCS1D02G018400.1,T2down
Traes_6BL_4A85141F8,TraesCS6A02G409600,109: TraesCS6A02G409600.193: TraesCS6A02G409600.1,T2down
Traes_6BL_4A85141F8,TraesCS6D02G393200,109: TraesCS6D02G393200.193: TraesCS6D02G393200.1,T2down
Traes_6BL_4A85141F8,TraesCS6B02G455600,109: TraesCS6B02G455600.193: TraesCS6B02G455600.1,T2down
Traes_1DS_D46002062,TraesCS1D02G107400,109: TraesCS1D02G107400.193: TraesCS1D02G107400.1,T2down
Traes_1DS_D46002062,TraesCS1B02G124900,109: TraesCS1B02G124900.193: TraesCS1B02G124900.1,T2down
Traes_1DS_D46002062,TraesCS1A02G099500,109: TraesCS1A02G099500.193: TraesCS1A02G099500.1,T2down
Traes_5DL_2E2295FF9,TraesCS5D02G279400,109: TraesCS5D02G279400.193: TraesCS5D02G279400.1,T2down
Traes_5DL_2E2295FF9,TraesCS5A02G271700,109: TraesCS5A02G271700.193: TraesCS5A02G271700.1,T2down
Traes_5DL_2E2295FF9,TraesCS5B02G272000,109: TraesCS5B02G272000.193: TraesCS5B02G272000.1,T2down
Traes_5BL_305EAF150,TraesCS5B02G357900,109: TraesCS5B02G357900.193: TraesCS5B02G357900.1,T2down
Traes_5BL_305EAF150,TraesCS5D02G363100,109: TraesCS5D02G363100.193: TraesCS5D02G363100.1,T2down
Traes_5BL_305EAF150,TraesCS5D02G363300,109: TraesCS5D02G363300.193: TraesCS5D02G363300.1,T2down
Traes_7BL_26B5F81E0,TraesCS7A02G491200,109: TraesCS7A02G491200.193: TraesCS7A02G491200.1,T2down
Traes_7BL_26B5F81E0,TraesCS7B02G395000,109: TraesCS7B02G395000.193: TraesCS7B02G395000.1,T2down
Traes_7BL_26B5F81E0,TraesCS7D02G477500,109: TraesCS7D02G477500.193: TraesCS7D02G477500.1,T2down
Traes_3AL_DDE8140A8,TraesCS3D02G413400,109: TraesCS3D02G413400.193: TraesCS3D02G413400.1,T2down
Traes_3AL_DDE8140A8,TraesCS3A02G417900,109: TraesCS3A02G417900.193: TraesCS3A02G417900.1,T2down
Traes_3AL_DDE8140A8,TraesCS3B02G453100,109: TraesCS3B02G453100.193: TraesCS3B02G453100.1,T2down
Traes_3AL_74F434DE6,TraesCS3A02G218300,109: TraesCS3A02G218300.193: TraesCS3A02G218300.1,T2down
Traes_3AL_74F434DE6,TraesCS3D02G234000,109: TraesCS3D02G234000.193: TraesCS3D02G234000.1,T2down
Traes_3AL_74F434DE6,TraesCS3B02G248800,109: TraesCS3B02G248800.193: TraesCS3B02G248800.1,T2down
Traes_1DS_2E29C7B7D,TraesCS1D02G078800,109: TraesCS1D02G078800.193: TraesCS1D02G078800.1,T2down
Traes_1DS_2E29C7B7D,TraesCS1A02G076400,109: TraesCS1A02G076400.193: TraesCS1A02G076400.1,T2down
Traes_2DL_8C4BFA3CB,TraesCS2B02G407900,109: TraesCS2B02G407900.193: TraesCS2B02G407900.1,T2down
Traes_2DL_8C4BFA3CB,TraesCS2D02G387600,109: TraesCS2D02G387600.193: TraesCS2D02G387600.1,T2down
Traes_2DL_8C4BFA3CB,TraesCS2A02G391100,109: TraesCS2A02G391100.193: TraesCS2A02G391100.1,T2down
Traes_3AS_B45D1D4FC,TraesCS3D02G046900,109: TraesCS3D02G046900.193: TraesCS3D02G046900.1,T2down
Traes_3AS_B45D1D4FC,TraesCS3A02G048700,109: TraesCS3A02G048700.193: TraesCS3A02G048700.1,T2down
Traes_5AL_3299C8451,TraesCS5B02G231700,109: TraesCS5B02G231700.193: TraesCS5B02G231700.1,T2down
Traes_5AL_3299C8451,TraesCS5A02G233200,109: TraesCS5A02G233200.193: TraesCS5A02G233200.1,T2down
Traes_5AL_3299C8451,TraesCS5D02G240100,109: TraesCS5D02G240100.193: TraesCS5D02G240100.1,T2down
Traes_5AL_EA37E7001,TraesCS4D02G337200,109: TraesCS4D02G337200.193: TraesCS4D02G337200.1,T2down
Traes_5AL_EA37E7001,TraesCS4B02G341300,109: TraesCS4B02G341300.193: TraesCS4B02G341300.1,T2down
Traes_5AL_EA37E7001,TraesCS5A02G510600,109: TraesCS5A02G510600.193: TraesCS5A02G510600.1,T2down
Traes_3AL_1CA2BE36B,TraesCS3A02G237200,109: TraesCS3A02G237200.193: TraesCS3A02G237200.1,T2down
Traes_3AL_1CA2BE36B,TraesCS3B02G265800,109: TraesCS3B02G265800.193: TraesCS3B02G265800.1,T2down
Traes_3AL_1CA2BE36B,TraesCS3D02G237600,109: TraesCS3D02G237600.193: TraesCS3D02G237600.1,T2down
Traes_7AL_BFFEC0955,TraesCS7B02G372500,109: TraesCS7B02G372500.193: TraesCS7B02G372500.1,T2down
Traes_7AL_BFFEC0955,TraesCS7A02G470700,109: TraesCS7A02G470700.193: TraesCS7A02G470700.1,T2down
Traes_7AL_BFFEC0955,TraesCS7D02G458000,109: TraesCS7D02G458000.193: TraesCS7D02G458000.1,T2down
Traes_5BL_BF98F80FD,TraesCS5B02G317000,109: TraesCS5B02G317000.193: TraesCS5B02G317000.1,T2down
Traes_5BL_BF98F80FD,TraesCS5D02G322700,109: TraesCS5D02G322700.193: TraesCS5D02G322700.1,T2down
Traes_5BL_0961614CF,TraesCS5B02G286500,109: TraesCS5B02G286500.193: TraesCS5B02G286500.1,T2down
Traes_7AL_79EEDFD5D,TraesCS7D02G329500,109: TraesCS7D02G329500.193: TraesCS7D02G329500.1,T2down
Traes_7AL_79EEDFD5D,TraesCS7A02G349100,109: TraesCS7A02G349100.193: TraesCS7A02G349100.1,T2down
Traes_7AL_79EEDFD5D,TraesCS7B02G233600,109: TraesCS7B02G233600.193: TraesCS7B02G233600.1,T2down
Traes_5DL_3DD5E98D9,TraesCS4A02G350000,109: TraesCS4A02G350000.193: TraesCS4A02G350000.1,T2down
Traes_5DL_3DD5E98D9,TraesCS5D02G521800,109: TraesCS5D02G521800.193: TraesCS5D02G521800.1,T2down
Traes_5DL_3DD5E98D9,TraesCS5B02G523000,109: TraesCS5B02G523000.193: TraesCS5B02G523000.1,T2down
Traes_6BL_E6ECAAF0B,TraesCS6D02G247600,109: TraesCS6D02G247600.193: TraesCS6D02G247600.1,T2down
Traes_6BL_E6ECAAF0B,TraesCS6A02G267100,109: TraesCS6A02G267100.193: TraesCS6A02G267100.1,T2down
Traes_6BL_E6ECAAF0B,TraesCS6B02G294500,109: TraesCS6B02G294500.193: TraesCS6B02G294500.1,T2down
Traes_5BL_D71543428,TraesCS5D02G480600,109: TraesCS5D02G480600.193: TraesCS5D02G480600.1,T2down
Traes_5BL_D71543428,TraesCS5B02G479900,109: TraesCS5B02G479900.193: TraesCS5B02G479900.1,T2down
Traes_5BL_D71543428,TraesCS5A02G467600,109: TraesCS5A02G467600.193: TraesCS5A02G467600.1,T2down
Traes_6BL_FBF9DA7CE,TraesCS6B02G276800,109: TraesCS6B02G276800.193: TraesCS6B02G276800.1,T2down
Traes_6BL_FBF9DA7CE,TraesCS6D02G230000,109: TraesCS6D02G230000.193: TraesCS6D02G230000.1,T2down
Traes_6BL_FBF9DA7CE,TraesCS6A02G247900,109: TraesCS6A02G247900.193: TraesCS6A02G247900.1,T2down
Traes_2BL_7CE11ABB5,TraesCS2D02G398400,109: TraesCS2D02G398400.193: TraesCS2D02G398400.1,T2down
Traes_2BL_7CE11ABB5,TraesCS2B02G419000,109: TraesCS2B02G419000.193: TraesCS2B02G419000.1,T2down
Traes_2BL_7CE11ABB5,TraesCS2A02G400900,109: TraesCS2A02G400900.193: TraesCS2A02G400900.1,T2down
Traes_3DL_DAC033299,TraesCS3A02G419100,109: TraesCS3A02G419100.193: TraesCS3A02G419100.1,T2down
Traes_3DL_DAC033299,TraesCS3D02G414700,109: TraesCS3D02G414700.193: TraesCS3D02G414700.1,T2down
Traes_3DL_DAC033299,TraesCS3B02G454400,109: TraesCS3B02G454400.193: TraesCS3B02G454400.1,T2down
Traes_4DS_E978268D3,TraesCSU02G187100,109: TraesCSU02G187100.193: TraesCSU02G187100.1,T2down
Traes_4DS_E978268D3,TraesCSU02G186800,109: TraesCSU02G186800.193: TraesCSU02G186800.1,T2down
Traes_4DS_E978268D3,TraesCS4A02G200600,109: TraesCS4A02G200600.193: TraesCS4A02G200600.1,T2down
Traes_4DS_E978268D3,TraesCSU02G192800,109: TraesCSU02G192800.193: TraesCSU02G192800.1,T2down
Traes_4DS_E978268D3,TraesCS4D02G112200,109: TraesCS4D02G112200.193: TraesCS4D02G112200.1,T2down
Traes_1BL_8414A93D1,TraesCS1B02G428900,109: TraesCS1B02G428900.193: TraesCS1B02G428900.1,T2down
Traes_1BL_8414A93D1,TraesCS1A02G400300,109: TraesCS1A02G400300.193: TraesCS1A02G400300.1,T2down
Traes_1BL_8414A93D1,TraesCS1D02G408100,109: TraesCS1D02G408100.193: TraesCS1D02G408100.1,T2down
Traes_2AL_C93FB1762,TraesCS2D02G404700,109: TraesCS2D02G404700.193: TraesCS2D02G404700.1,T2down
Traes_2AL_C93FB1762,TraesCS2A02G407600,109: TraesCS2A02G407600.193: TraesCS2A02G407600.1,T2down
Traes_2AL_C93FB1762,TraesCS2B02G425500,109: TraesCS2B02G425500.193: TraesCS2B02G425500.1,T2down
Traes_6DL_91B628FEA,TraesCS6A02G270800,109: TraesCS6A02G270800.193: TraesCS6A02G270800.1,T2down
Traes_6DL_91B628FEA,TraesCS6D02G244300,109: TraesCS6D02G244300.193: TraesCS6D02G244300.1,T2down
Traes_6DL_91B628FEA,TraesCS6B02G297900,109: TraesCS6B02G297900.193: TraesCS6B02G297900.1,T2down
Traes_5AL_6D7294C03,TraesCS5A02G506600,109: TraesCS5A02G506600.193: TraesCS5A02G506600.1,T2down
Traes_5AL_6D7294C03,TraesCS4D02G332600,109: TraesCS4D02G332600.193: TraesCS4D02G332600.1,T2down
Traes_5AL_6D7294C03,TraesCS4B02G337300,109: TraesCS4B02G337300.193: TraesCS4B02G337300.1,T2down
Traes_1DL_EE6D3299D,TraesCS1B02G314800,109: TraesCS1B02G314800.193: TraesCS1B02G314800.1,T2down
Traes_1DL_EE6D3299D,TraesCS1A02G304300,109: TraesCS1A02G304300.193: TraesCS1A02G304300.1,T2down
Traes_1DL_EE6D3299D,TraesCS1D02G303800,109: TraesCS1D02G303800.193: TraesCS1D02G303800.1,T2down
Traes_1BL_C8F1EF72D,TraesCS6A02G276700,109: TraesCS6A02G276700.193: TraesCS6A02G276700.1,T2down
Traes_1BL_C8F1EF72D,TraesCS1B02G206700,109: TraesCS1B02G206700.193: TraesCS1B02G206700.1,T2down
Traes_1BL_C8F1EF72D,TraesCS6D02G257000,109: TraesCS6D02G257000.193: TraesCS6D02G257000.1,T2down
Traes_5DL_50BA3A036,TraesCS5B02G233800,109: TraesCS5B02G233800.193: TraesCS5B02G233800.1,T2down
Traes_5DL_50BA3A036,TraesCS5D02G242500,109: TraesCS5D02G242500.193: TraesCS5D02G242500.1,T2down
Traes_5DL_50BA3A036,TraesCS5A02G235400,109: TraesCS5A02G235400.193: TraesCS5A02G235400.1,T2down
Traes_4BL_FD88F3AC4,TraesCS4B02G178400,109: TraesCS4B02G178400.193: TraesCS4B02G178400.1,T2down
Traes_4BL_FD88F3AC4,TraesCS4D02G180000,109: TraesCS4D02G180000.193: TraesCS4D02G180000.1,T2down
Traes_4BL_FD88F3AC4,TraesCS4A02G126500,109: TraesCS4A02G126500.193: TraesCS4A02G126500.1,T2down
Traes_4BL_E2E2C4E1D,TraesCS4B02G324400,109: TraesCS4B02G324400.193: TraesCS4B02G324400.1,T2down
Traes_4BL_E2E2C4E1D,TraesCS5A02G496900,109: TraesCS5A02G496900.193: TraesCS5A02G496900.1,T2down
Traes_4BL_E2E2C4E1D,TraesCS4D02G321500,109: TraesCS4D02G321500.193: TraesCS4D02G321500.1,T2down
Traes_7BL_94684B02E,TraesCS7B02G447900,109: TraesCS7B02G447900.193: TraesCS7B02G447900.1,T2down
Traes_7BL_94684B02E,TraesCS7D02G518100,109: TraesCS7D02G518100.193: TraesCS7D02G518100.1,T2down
Traes_7BL_94684B02E,TraesCS7A02G530300,109: TraesCS7A02G530300.193: TraesCS7A02G530300.1,T2down
Traes_2DS_A2F0F9DEB,TraesCS2A02G127300,109: TraesCS2A02G127300.193: TraesCS2A02G127300.1,T2down
Traes_2DS_A2F0F9DEB,TraesCS2B02G149100,109: TraesCS2B02G149100.193: TraesCS2B02G149100.1,T2down
Traes_2DS_A2F0F9DEB,TraesCS2D02G129700,109: TraesCS2D02G129700.193: TraesCS2D02G129700.1,T2down
Traes_3AS_5875028F9,TraesCS3D02G202500,109: TraesCS3D02G202500.193: TraesCS3D02G202500.1,T2down
Traes_3AS_5875028F9,TraesCS3B02G230800,109: TraesCS3B02G230800.193: TraesCS3B02G230800.1,T2down
Traes_3AS_5875028F9,TraesCS3A02G194200,109: TraesCS3A02G194200.193: TraesCS3A02G194200.1,T2down
Traes_6DL_9B3F464C91,TraesCS6A02G225500,109: TraesCS6A02G225500.193: TraesCS6A02G225500.1,T2down
Traes_6DL_9B3F464C91,TraesCS6D02G210300,109: TraesCS6D02G210300.193: TraesCS6D02G210300.1,T2down
Traes_6DL_9B3F464C91,TraesCS6B02G256100,109: TraesCS6B02G256100.193: TraesCS6B02G256100.1,T2down
Traes_4DS_D2FB2C31D,TraesCS4D02G082800,109: TraesCS4D02G082800.193: TraesCS4D02G082800.1,T2down
Traes_4DS_D2FB2C31D,TraesCS4B02G084900,109: TraesCS4B02G084900.193: TraesCS4B02G084900.1,T2down
Traes_4DS_D2FB2C31D,TraesCS4A02G231100,109: TraesCS4A02G231100.193: TraesCS4A02G231100.1,T2down
Traes_5BL_B5EA0E18F,TraesCS5D02G231600,109: TraesCS5D02G231600.193: TraesCS5D02G231600.1,T2down
Traes_5BL_B5EA0E18F,TraesCS5B02G223000,109: TraesCS5B02G223000.193: TraesCS5B02G223000.1,T2down
Traes_5BL_B5EA0E18F,TraesCS5A02G224200,109: TraesCS5A02G224200.193: TraesCS5A02G224200.1,T2down
Traes_6BL_24A27D852,TraesCS6D02G186100,109: TraesCS6D02G186100.193: TraesCS6D02G186100.1,T2down
Traes_6BL_24A27D852,TraesCS6B02G223300,109: TraesCS6B02G223300.193: TraesCS6B02G223300.1,T2down
Traes_6BL_24A27D852,TraesCS6A02G201600,109: TraesCS6A02G201600.193: TraesCS6A02G201600.1,T2down
Traes_6BL_24A27D852,TraesCS6D02G186200,109: TraesCS6D02G186200.193: TraesCS6D02G186200.1,T2down
Traes_2DS_350CAA2A7,TraesCS2B02G158500,109: TraesCS2B02G158500.193: TraesCS2B02G158500.1,T2down
Traes_2DS_350CAA2A7,TraesCS2A02G134900,109: TraesCS2A02G134900.193: TraesCS2A02G134900.1,T2down
Traes_2DS_350CAA2A7,TraesCS2D02G137100,109: TraesCS2D02G137100.193: TraesCS2D02G137100.1,T2down
Traes_2AL_BBB5A17EE,TraesCS2A02G316900,109: TraesCS2A02G316900.193: TraesCS2A02G316900.1,T2down
Traes_2AL_BBB5A17EE,TraesCS2D02G314800,109: TraesCS2D02G314800.193: TraesCS2D02G314800.1,T2down
Traes_2AL_BBB5A17EE,TraesCS2B02G335500,109: TraesCS2B02G335500.193: TraesCS2B02G335500.1,T2down
Traes_4AL_02072D986,TraesCS4D02G067000,109: TraesCS4D02G067000.193: TraesCS4D02G067000.1,T2down
Traes_4AL_02072D986,TraesCS1B02G066300,109: TraesCS1B02G066300.193: TraesCS1B02G066300.1,T2down
Traes_4AL_02072D986,TraesCS4B02G068000,109: TraesCS4B02G068000.193: TraesCS4B02G068000.1,T2down
Traes_4AL_02072D986,TraesCS4A02G246900,109: TraesCS4A02G246900.193: TraesCS4A02G246900.1,T2down
Traes_7BL_15A2C070A,TraesCS7D02G494700,109: TraesCS7D02G494700.193: TraesCS7D02G494700.1,T2down
Traes_7BL_15A2C070A,TraesCS7B02G414200,109: TraesCS7B02G414200.193: TraesCS7B02G414200.1,T2down
Traes_7BL_15A2C070A,TraesCS7A02G506600,109: TraesCS7A02G506600.193: TraesCS7A02G506600.1,T2down
Traes_1BL_CC9CF3F5F,TraesCS1D02G414700,109: TraesCS1D02G414700.193: TraesCS1D02G414700.1,T2down
Traes_1BL_CC9CF3F5F,TraesCS1B02G436500,109: TraesCS1B02G436500.193: TraesCS1B02G436500.1,T2down
Traes_1BL_CC9CF3F5F,TraesCS1A02G406300,109: TraesCS1A02G406300.193: TraesCS1A02G406300.1,T2down
Traes_2BL_920047AF5,TraesCS2B02G602100,109: TraesCS2B02G602100.193: TraesCS2B02G602100.1,T2down
Traes_2BL_920047AF5,TraesCSU02G035800,109: TraesCSU02G035800.193: TraesCSU02G035800.1,T2down
Traes_2BL_920047AF5,TraesCS2D02G595100,109: TraesCS2D02G595100.193: TraesCS2D02G595100.1,T2down
Traes_3AL_AA9547940,TraesCS3B02G439200,109: TraesCS3B02G439200.193: TraesCS3B02G439200.1,T2down
Traes_3AL_AA9547940,TraesCS3D02G400700,109: TraesCS3D02G400700.193: TraesCS3D02G400700.1,T2down
Traes_3AL_AA9547940,TraesCS3A02G405500,109: TraesCS3A02G405500.193: TraesCS3A02G405500.1,T2down
Traes_6AS_236AF32FD,TraesCS6B02G058300,109: TraesCS6B02G058300.193: TraesCS6B02G058300.1,T2down
Traes_6AS_236AF32FD,TraesCS6A02G042600,109: TraesCS6A02G042600.193: TraesCS6A02G042600.1,T2down
Traes_6AS_236AF32FD,TraesCS6D02G049100,109: TraesCS6D02G049100.193: TraesCS6D02G049100.1,T2down
Traes_3AL_4F4132490,TraesCS3B02G259300,109: TraesCS3B02G259300.193: TraesCS3B02G259300.1,T2down
Traes_3AL_4F4132490,TraesCS3A02G230000,109: TraesCS3A02G230000.193: TraesCS3A02G230000.1,T2down
Traes_3AL_4F4132490,TraesCS3D02G223300,109: TraesCS3D02G223300.193: TraesCS3D02G223300.1,T2down
Traes_4DS_A95A65B6B,TraesCS4D02G067700,109: TraesCS4D02G067700.193: TraesCS4D02G067700.1,T2down
Traes_4DS_A95A65B6B,TraesCS4A02G246200,109: TraesCS4A02G246200.193: TraesCS4A02G246200.1,T2down
Traes_4DS_A95A65B6B,TraesCS4B02G068600,109: TraesCS4B02G068600.193: TraesCS4B02G068600.1,T2down
Traes_3DL_E15E2CC8F,TraesCS3D02G328200,109: TraesCS3D02G328200.193: TraesCS3D02G328200.1,T2down
Traes_3DL_E15E2CC8F,TraesCS3B02G365800,109: TraesCS3B02G365800.193: TraesCS3B02G365800.1,T2down
Traes_3DL_E15E2CC8F,TraesCS3A02G334900,109: TraesCS3A02G334900.193: TraesCS3A02G334900.1,T2down
Traes_5DL_B41DA6307,TraesCS5D02G196400,109: TraesCS5D02G196400.193: TraesCS5D02G196400.1,T2down
Traes_5DL_B41DA6307,TraesCS5B02G189300,109: TraesCS5B02G189300.193: TraesCS5B02G189300.1,T2down
Traes_5DL_B41DA6307,TraesCS5A02G194000,109: TraesCS5A02G194000.193: TraesCS5A02G194000.1,T2down
Traes_6AS_2443AA073,TraesCS6B02G171300,109: TraesCS6B02G171300.193: TraesCS6B02G171300.1,T2down
Traes_6AS_2443AA073,TraesCS6A02G143100,109: TraesCS6A02G143100.193: TraesCS6A02G143100.1,T2down
Traes_1DL_6B00A6A43,TraesCS1D02G394700,109: TraesCS1D02G394700.193: TraesCS1D02G394700.1,T2down
Traes_1DL_6B00A6A43,TraesCS1B02G413700,109: TraesCS1B02G413700.193: TraesCS1B02G413700.1,T2down
Traes_1DL_6B00A6A43,TraesCS1A02G386300,109: TraesCS1A02G386300.193: TraesCS1A02G386300.1,T2down
Traes_7DS_E04AB9CAF,TraesCS7D02G231000,109: TraesCS7D02G231000.193: TraesCS7D02G231000.1,T2down
Traes_7DS_E04AB9CAF,TraesCS7A02G230900,109: TraesCS7A02G230900.193: TraesCS7A02G230900.1,T2down
Traes_7DS_E04AB9CAF,TraesCS7B02G196400,109: TraesCS7B02G196400.193: TraesCS7B02G196400.1,T2down
Traes_7AS_D51B7852F,TraesCS7A02G056300,109: TraesCS7A02G056300.193: TraesCS7A02G056300.1,T2down
Traes_7AS_D51B7852F,TraesCS7D02G051200,109: TraesCS7D02G051200.193: TraesCS7D02G051200.1,T2down
Traes_2AL_B418D6172,TraesCS2A02G515700,109: TraesCS2A02G515700.193: TraesCS2A02G515700.1,T2down
Traes_2AL_B418D6172,TraesCS2D02G517200,109: TraesCS2D02G517200.193: TraesCS2D02G517200.1,T2down
