Gene stable ID,GO term name,GO term definition,GO term accession,GO term evidence code,GO domain
TraesCS4A02G043700,rRNA processing,Any process involved in the conversion of a primary ribosomal RNA (rRNA) transcript into one or more mature rRNA molecules.,GO:0006364,IEA,biological_process
TraesCS4A02G043700,18S rRNA aminocarboxypropyltransferase activity,Catalysis of the reaction: N1-methylpseudouridine in 18S rRNA + S-adenosyl-L-methionine = H+ + N1-methyl-N3-[(3S)-3-amino-3-carboxypropyl]pseudouridine in 18S rRNA + S-methyl-5'-thioadenosine.,GO:0106388,IEA,molecular_function
TraesCS4A02G045200,ubiquitin-protein transferase activity,"Catalysis of the transfer of ubiquitin from one protein to another via the reaction X-Ub + Y --> Y-Ub + X, where both X-Ub and Y-Ub are covalent linkages.",GO:0004842,IEA,molecular_function
TraesCS4A02G045200,protein ubiquitination,The process in which one or more ubiquitin groups are added to a protein.,GO:0016567,IEA,biological_process
TraesCS4A02G045200,peptidyl-prolyl cis-trans isomerase activity,Catalysis of the reaction: peptidyl-proline (omega=180) = peptidyl-proline (omega=0).,GO:0003755,IEA,molecular_function
TraesCS4A02G045200,protein folding,The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure.,GO:0006457,IEA,biological_process
TraesCS4A02G045200,protein peptidyl-prolyl isomerization,The modification of a protein by cis-trans isomerization of a proline residue.,GO:0000413,IEA,biological_process
TraesCS4A02G045300,,,,,
TraesCS4A02G046200,,,,,
TraesCS4A02G046300,,,,,
TraesCS4A02G070300,,,,,
TraesCS4A02G070400,,,,,
TraesCS4A02G084600,,,,,
TraesCS4A02G084700,iron-sulfur cluster assembly,The incorporation of iron and exogenous sulfur into a metallo-sulfur cluster.,GO:0016226,IEA,biological_process
TraesCS4A02G088700,nucleus,"A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.",GO:0005634,IEA,cellular_component
TraesCS4A02G088700,nucleic acid binding,Binding to a nucleic acid.,GO:0003676,IEA,molecular_function
TraesCS4A02G088700,zinc ion binding,Binding to a zinc ion (Zn).,GO:0008270,IEA,molecular_function
TraesCS4A02G088800,ubiquitin-dependent protein catabolic process,"The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein.",GO:0006511,IEA,biological_process
TraesCS4A02G088800,ubiquitin protein ligase activity,"Catalysis of the transfer of ubiquitin to a substrate protein via the reaction X-ubiquitin + S -> X + S-ubiquitin, where X is either an E2 or E3 enzyme, the X-ubiquitin linkage is a thioester bond, and the S-ubiquitin linkage is an amide bond: an isopeptide bond between the C-terminal glycine of ubiquitin and the epsilon-amino group of lysine residues in the substrate or, in the linear extension of ubiquitin chains, a peptide bond the between the C-terminal glycine and N-terminal methionine of ubiquitin residues.",GO:0061630,IEA,molecular_function
TraesCS4A02G095500,,,,,
TraesCS4A02G095600,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS4A02G098700,,,,,
TraesCS4A02G098800,,,,,
TraesCS4A02G099400,metal ion binding,Binding to a metal ion.,GO:0046872,IEA,molecular_function
TraesCS4A02G099400,GTPase activator activity,"Binds to and increases the activity of a GTPase, an enzyme that catalyzes the hydrolysis of GTP.",GO:0005096,IEA,molecular_function
TraesCS4A02G099400,vesicle-mediated transport,"A cellular transport process in which transported substances are moved in membrane-bounded vesicles; transported substances are enclosed in the vesicle lumen or located in the vesicle membrane. The process begins with a step that directs a substance to the forming vesicle, and includes vesicle budding and coating. Vesicles are then targeted to, and fuse with, an acceptor membrane.",GO:0016192,IEA,biological_process
TraesCS4A02G099500,cytoplasm,"The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures.",GO:0005737,IEA,cellular_component
TraesCS4A02G099500,nucleic acid binding,Binding to a nucleic acid.,GO:0003676,IEA,molecular_function
TraesCS4A02G099500,RNA binding,Binding to an RNA molecule or a portion thereof.,GO:0003723,IEA,molecular_function
TraesCS4A02G105100,ATP binding,"Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.",GO:0005524,IEA,molecular_function
TraesCS4A02G105100,protein kinase activity,"Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP.",GO:0004672,IEA,molecular_function
TraesCS4A02G105100,protein phosphorylation,The process of introducing a phosphate group on to a protein.,GO:0006468,IEA,biological_process
TraesCS4A02G105200,response to oxidative stress,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals.",GO:0006979,IEA,biological_process
TraesCS4A02G105200,tRNA wobble uridine modification,The process in which a uridine in position 34 of a tRNA is post-transcriptionally modified.,GO:0002098,IEA,biological_process
TraesCS4A02G105200,elongator holoenzyme complex,A heterohexameric protein complex composed two discrete heterotrimeric subcomplexes that is involved in modification of wobble nucleosides in tRNA.,GO:0033588,IEA,cellular_component
TraesCS4A02G105200,positive regulation of cell population proliferation,Any process that activates or increases the rate or extent of cell proliferation.,GO:0008284,IEA,biological_process
TraesCS4A02G105200,regulation of leaf development,"Any process that modulates the frequency, rate or extent of leaf development.",GO:2000024,IEA,biological_process
TraesCS4A02G105200,negative regulation of anthocyanin metabolic process,"Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving anthocyanins.",GO:0031538,IEA,biological_process
TraesCS4A02G105400,,,,,
TraesCS4A02G105500,chloroplast,"A chlorophyll-containing plastid with thylakoids organized into grana and frets, or stroma thylakoids, and embedded in a stroma.",GO:0009507,IEA,cellular_component
TraesCS4A02G113200,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS4A02G113200,TIM22 mitochondrial import inner membrane insertion complex,"A multi-subunit complex embedded in the mitochondrial inner membrane that mediates the inner membrane insertion of multi-transmembrane spanning proteins that contain internal targeting elements. In yeast cells, TIM22 is a 300-kDa complex, consisting of four membrane integral subunits, Tim22, Tim54, Tim18 and Sdh3, and a peripheral chaperone complex consisting of the small TIM proteins, Tim9-Tim10-Tim12.",GO:0042721,IEA,cellular_component
TraesCS4A02G113200,protein insertion into mitochondrial inner membrane,"The processes mediating the insertion of proteins into the mitochondrial inner membrane. Mitochondrial inner membrane proteins can get inserted from the cytosol, by crossing the outer membrane and being guided by an inner membrane translocase complex into their final destination in the inner membrane. Some proteins present in the intermembrane space can get inserted into the inner mitochondrial membrane. Finally, some proteins are inserted into the inner membrane from the matrix side of the membrane.",GO:0045039,IEA,biological_process
TraesCS4A02G113300,nucleic acid binding,Binding to a nucleic acid.,GO:0003676,IEA,molecular_function
TraesCS4A02G113300,RNA binding,Binding to an RNA molecule or a portion thereof.,GO:0003723,IEA,molecular_function
TraesCS4A02G113300,translation initiation factor activity,Functions in the initiation of ribosome-mediated translation of mRNA into a polypeptide.,GO:0003743,IEA,molecular_function
TraesCS4A02G139500,DNA repair,"The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway.",GO:0006281,IEA,biological_process
TraesCS4A02G139500,DNA damage checkpoint signaling,A signal transduction process that contributes to a DNA damage checkpoint.,GO:0000077,IEA,biological_process
TraesCS4A02G139500,checkpoint clamp complex,Conserved heterotrimeric complex of PCNA-like proteins that is loaded onto DNA at sites of DNA damage.,GO:0030896,IEA,cellular_component
TraesCS4A02G139600,structural constituent of ribosome,The action of a molecule that contributes to the structural integrity of the ribosome.,GO:0003735,IEA,molecular_function
TraesCS4A02G139600,translation,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.",GO:0006412,IEA,biological_process
