Requested ID,Matched ID(s),Releases,,,,,,,
Traes_2BL_C73DAE353,TraesCS2A02G339500,108: TraesCS2A02G339500.193: TraesCS2A02G339500.1,,,,,,,
Traes_2BL_C73DAE353,TraesCS2B02G342500,108: TraesCS2B02G342500.193: TraesCS2B02G342500.1,,,,,,,
Traes_2BL_C73DAE353,TraesCS2D02G323600,108: TraesCS2D02G323600.193: TraesCS2D02G323600.1,,,,,,,
Traes_2BL_B805C339B,TraesCS2B02G320500,108: TraesCS2B02G320500.193: TraesCS2B02G320500.1,,,,,,,
Traes_2BL_B805C339B,TraesCS2D02G302500,108: TraesCS2D02G302500.193: TraesCS2D02G302500.1,,,,,,,
Traes_2BL_B805C339B,TraesCS2A02G303900,108: TraesCS2A02G303900.193: TraesCS2A02G303900.1,,,,,,,
Traes_5BL_5E48D2D90,TraesCS5D02G256100,108: TraesCS5D02G256100.193: TraesCS5D02G256100.1,,,,,,,
Traes_5BL_5E48D2D90,TraesCS5A02G248900,108: TraesCS5A02G248900.193: TraesCS5A02G248900.1,,,,,,,
Traes_5BL_5E48D2D90,TraesCS5B02G246600,108: TraesCS5B02G246600.193: TraesCS5B02G246600.1,,,,,,,
Traes_1BL_B1469B85B,TraesCS1B02G196500,108: TraesCS1B02G196500.193: TraesCS1B02G196500.1,,,,,,,
Traes_1BL_B1469B85B,TraesCS1D02G187600,108: TraesCS1D02G187600.193: TraesCS1D02G187600.1,,,,,,,
Traes_1BL_B1469B85B,TraesCS1A02G188800,108: TraesCS1A02G188800.193: TraesCS1A02G188800.1,,,,,,,
Traes_2BL_9B339C169,TraesCS2D02G525200,108: TraesCS2D02G525200.193: TraesCS2D02G525200.1,,,,,,,
Traes_2BL_9B339C169,TraesCS2A02G523200,108: TraesCS2A02G523200.193: TraesCS2A02G523200.1,,,,,,,
Traes_2BL_9B339C169,TraesCS2B02G553000,108: TraesCS2B02G553000.193: TraesCS2B02G553000.1,,,,,,,
Traes_4BL_B4F048033,TraesCS4B02G258000,108: TraesCS4B02G258000.193: TraesCS4B02G258000.1,,,,,,,
Traes_4BL_B4F048033,TraesCS4D02G257900,108: TraesCS4D02G257900.193: TraesCS4D02G257900.1,,,,,,,
Traes_4BL_B4F048033,TraesCS4A02G046800,108: TraesCS4A02G046800.193: TraesCS4A02G046800.1,,,,,,,
Traes_1BL_499D51589,TraesCS1B02G240500,108: TraesCS1B02G240500.193: TraesCS1B02G240500.1,,,,,,,
Traes_1BL_499D51589,TraesCS1D02G227900,108: TraesCS1D02G227900.193: TraesCS1D02G227900.1,,,,,,,
Traes_1BL_499D51589,TraesCS1A02G226500,108: TraesCS1A02G226500.193: TraesCS1A02G226500.1,,,,,,,
Traes_6BS_940439E58,TraesCS6D02G094300,108: TraesCS6D02G094300.193: TraesCS6D02G094300.1,,,,,,,
Traes_6BS_940439E58,TraesCS6A02G105800,108: TraesCS6A02G105800.193: TraesCS6A02G105800.1,,,,,,,
Traes_6BS_940439E58,TraesCS6B02G135100,108: TraesCS6B02G135100.193: TraesCS6B02G135100.1,,,,,,,
Traes_4BL_E72E34754,TraesCS4D02G199300,108: TraesCS4D02G199300.193: TraesCS4D02G199300.1,,,,,,,
Traes_4BL_E72E34754,TraesCS4A02G105500,108: TraesCS4A02G105500.193: TraesCS4A02G105500.1,,,,,,,
Traes_2BL_8CB65EA1B,TraesCS2A02G349300,108: TraesCS2A02G349300.193: TraesCS2A02G349300.1,,,,,,,
Traes_2BL_8CB65EA1B,TraesCS2B02G367700,108: TraesCS2B02G367700.193: TraesCS2B02G367700.1,,,,,,,
Traes_2BL_8CB65EA1B,TraesCS2D02G347700,108: TraesCS2D02G347700.193: TraesCS2D02G347700.1,,,,,,,
Traes_5BL_ECA1F38B8,TraesCS5B02G163100,108: TraesCS5B02G163100.193: TraesCS5B02G163100.1,,,,,,,
Traes_5BL_ECA1F38B8,TraesCS5D02G170300,108: TraesCS5D02G170300.193: TraesCS5D02G170300.1,,,,,,,
Traes_5BL_ECA1F38B8,TraesCS5A02G165000,108: TraesCS5A02G165000.193: TraesCS5A02G165000.1,,,,,,,
Traes_4BL_C685736BB,TraesCS4D02G250700,108: TraesCS4D02G250700.193: TraesCS4D02G250700.1,,,,,,,
Traes_4BL_C685736BB,TraesCS4A02G053900,108: TraesCS4A02G053900.193: TraesCS4A02G053900.1,,,,,,,
Traes_4BL_C685736BB,TraesCS4B02G250800,108: TraesCS4B02G250800.193: TraesCS4B02G250800.1,,,,,,,
Traes_1BL_4B5CD80AD,TraesCS1D02G290700,108: TraesCS1D02G290700.193: TraesCS1D02G290700.1,,,,,,,
Traes_1BL_4B5CD80AD,TraesCS1A02G292200,108: TraesCS1A02G292200.193: TraesCS1A02G292200.1,,,,,,,
Traes_1BL_4B5CD80AD,TraesCS1B02G301600,108: TraesCS1B02G301600.193: TraesCS1B02G301600.1,,,,,,,
Traes_2BL_616F08780,TraesCS2D02G493700,108: TraesCS2D02G493700.193: TraesCS2D02G493700.1,,,,,,,
Traes_2BL_616F08780,TraesCS2A02G493800,108: TraesCS2A02G493800.193: TraesCS2A02G493800.1,,,,,,,
Traes_2BL_616F08780,TraesCS2B02G521800,108: TraesCS2B02G521800.193: TraesCS2B02G521800.1,,,,,,,
Traes_2BL_4575D095D,TraesCS2D02G390000,108: TraesCS2D02G390000.193: TraesCS2D02G390000.1,,,,,,,
Traes_2BL_4575D095D,TraesCS2B02G410200,108: TraesCS2B02G410200.193: TraesCS2B02G410200.1,,,,,,,
Traes_2BL_4575D095D,TraesCS2A02G391700,108: TraesCS2A02G391700.193: TraesCS2A02G391700.1,,,,,,,
Traes_2BL_47E25AA22,TraesCS2B02G524400,108: TraesCS2B02G524400.193: TraesCS2B02G524400.1,,,,,,,
Traes_2BL_47E25AA22,TraesCS2D02G496400,108: TraesCS2D02G496400.193: TraesCS2D02G496400.1,,,,,,,
Traes_2BL_47E25AA22,TraesCS2A02G496100,108: TraesCS2A02G496100.193: TraesCS2A02G496100.1,,,,,,,
Traes_5BL_63E444E80,TraesCS5B02G178600,108: TraesCS5B02G178600.193: TraesCS5B02G178600.1,,,,,,,
Traes_5BL_63E444E80,TraesCS5D02G185300,108: TraesCS5D02G185300.193: TraesCS5D02G185300.1,,,,,,,
Traes_5BL_63E444E80,TraesCS5A02G180800,108: TraesCS5A02G180800.193: TraesCS5A02G180800.1,,,,,,,
Traes_1BL_CA94ABCA3,TraesCS1D02G141000,108: TraesCS1D02G141000.193: TraesCS1D02G141000.1,,,,,,,
Traes_1BL_CA94ABCA3,TraesCS1B02G159800,108: TraesCS1B02G159800.193: TraesCS1B02G159800.1,,,,,,,
Traes_1BL_CA94ABCA3,TraesCS1A02G141900,108: TraesCS1A02G141900.193: TraesCS1A02G141900.1,,,,,,,
Traes_5BL_18A9BA437,TraesCS5B02G486200,108: TraesCS5B02G486200.193: TraesCS5B02G486200.1,,,,,,,
Traes_5BL_18A9BA437,TraesCS5A02G473300,108: TraesCS5A02G473300.193: TraesCS5A02G473300.1,,,,,,,
Traes_5BL_18A9BA437,TraesCS5D02G486000,108: TraesCS5D02G486000.193: TraesCS5D02G486000.1,,,,,,,
Traes_6BL_58BB13700,TraesCS6B02G304200,108: TraesCS6B02G304200.193: TraesCS6B02G304200.1,,,,,,,
Traes_1BL_4DA2A0088,TraesCS1A02G229600,108: TraesCS1A02G229600.193: TraesCS1A02G229600.1,,,,,,,
Traes_1BL_4DA2A0088,TraesCS1D02G232400,108: TraesCS1D02G232400.193: TraesCS1D02G232400.1,,,,,,,
Traes_1BL_4DA2A0088,TraesCS1B02G244500,108: TraesCS1B02G244500.193: TraesCS1B02G244500.1,,,,,,,
Traes_5BL_1FC1D39AF,TraesCS5A02G486100,108: TraesCS5A02G486100.193: TraesCS5A02G486100.1,,,,,,,
Traes_5BL_1FC1D39AF,TraesCS5D02G500100,108: TraesCS5D02G500100.193: TraesCS5D02G500100.1,,,,,,,
Traes_5BL_1FC1D39AF,TraesCS5B02G499900,108: TraesCS5B02G499900.193: TraesCS5B02G499900.1,,,,,,,
Traes_1BL_5C9053D8C,TraesCS1A02G366700,108: TraesCS1A02G366700.193: TraesCS1A02G366700.1,,,,,,,
Traes_1BL_5C9053D8C,TraesCS1B02G384500,108: TraesCS1B02G384500.193: TraesCS1B02G384500.1,,,,,,,
Traes_1BL_5C9053D8C,TraesCS1D02G372200,108: TraesCS1D02G372200.193: TraesCS1D02G372200.1,,,,,,,
Traes_7BL_8296EAF5D,TraesCS7A02G389000,108: TraesCS7A02G389000.193: TraesCS7A02G389000.1,,,,,,,
Traes_7BL_8296EAF5D,TraesCS7B02G290900,108: TraesCS7B02G290900.193: TraesCS7B02G290900.1,,,,,,,
Traes_7BL_8296EAF5D,TraesCS7D02G384900,108: TraesCS7D02G384900.193: TraesCS7D02G384900.1,,,,,,,
Traes_2BS_91FAA3304,TraesCS2B02G144300,108: TraesCS2B02G144300.193: TraesCS2B02G144300.1,,,,,,,
Traes_2BS_91FAA3304,TraesCS2D02G124900,108: TraesCS2D02G124900.193: TraesCS2D02G124900.1,,,,,,,
Traes_2BS_91FAA3304,TraesCS2A02G122200,108: TraesCS2A02G122200.193: TraesCS2A02G122200.1,,,,,,,
Traes_2BS_CA8099571,TraesCS2B02G236800,108: TraesCS2B02G236800.193: TraesCS2B02G236800.1,,,,,,,
Traes_2BS_CA8099571,TraesCS2D02G217400,108: TraesCS2D02G217400.193: TraesCS2D02G217400.1,,,,,,,
Traes_2BS_CA8099571,TraesCS2A02G211200,108: TraesCS2A02G211200.193: TraesCS2A02G211200.1,,,,,,,
Traes_7BS_70EEF55FC,TraesCS7A02G131200,108: TraesCS7A02G131200.193: TraesCS7A02G131200.1,,,,,,,
Traes_7BS_70EEF55FC,TraesCS7B02G031500,108: TraesCS7B02G031500.193: TraesCS7B02G031500.1,,,,,,,
Traes_7BS_70EEF55FC,TraesCS7D02G130500,108: TraesCS7D02G130500.193: TraesCS7D02G130500.1,,,,,,,
Traes_2BS_BEECCA499,TraesCS2A02G153000,108: TraesCS2A02G153000.193: TraesCS2A02G153000.1,,,,,,,
Traes_2BS_BEECCA499,TraesCS2B02G178100,108: TraesCS2B02G178100.193: TraesCS2B02G178100.1,,,,,,,
Traes_2BS_BEECCA499,TraesCS2D02G158400,108: TraesCS2D02G158400.193: TraesCS2D02G158400.1,,,,,,,
Traes_5BL_F04D996B2,TraesCS5D02G216300,108: TraesCS5D02G216300.193: TraesCS5D02G216300.1,,,,,,,
Traes_5BL_F04D996B2,TraesCS5B02G208100,108: TraesCS5B02G208100.193: TraesCS5B02G208100.1,,,,,,,
Traes_5BL_F04D996B2,TraesCS5A02G210100,108: TraesCS5A02G210100.193: TraesCS5A02G210100.1,,,,,,,
Traes_5BL_C6212E220,TraesCS5D02G135100,108: TraesCS5D02G135100.193: TraesCS5D02G135100.1,,,,,,,
Traes_5BL_C6212E220,TraesCS5A02G127600,108: TraesCS5A02G127600.193: TraesCS5A02G127600.1,,,,,,,
Traes_5BL_C6212E220,TraesCS5B02G126600,108: TraesCS5B02G126600.193: TraesCS5B02G126600.1,,,,,,,
Traes_2BS_24B01ABC4,TraesCS2B02G077200,108: TraesCS2B02G077200.193: TraesCS2B02G077200.1,,,,,,,
Traes_2BS_24B01ABC4,TraesCS2A02G065000,108: TraesCS2A02G065000.193: TraesCS2A02G065000.1,,,,,,,
Traes_2BS_24B01ABC4,TraesCS2D02G063100,108: TraesCS2D02G063100.193: TraesCS2D02G063100.1,,,,,,,
Traes_6BS_87B2D2D14,TraesCS6A02G114700,108: TraesCS6A02G114700.193: TraesCS6A02G114700.1,,,,,,,
Traes_6BS_87B2D2D14,TraesCS6D02G103200,108: TraesCS6D02G103200.193: TraesCS6D02G103200.1,,,,,,,
Traes_6BS_87B2D2D14,TraesCS6B02G142100,108: TraesCS6B02G142100.193: TraesCS6B02G142100.1,,,,,,,
Traes_2BS_0B2869248,TraesCS2B02G111400,108: TraesCS2B02G111400.193: TraesCS2B02G111400.1,,,,,,,
Traes_2BS_0B2869248,TraesCS2A02G096000,108: TraesCS2A02G096000.193: TraesCS2A02G096000.1,,,,,,,
Traes_2BS_0B2869248,TraesCS2D02G094400,108: TraesCS2D02G094400.193: TraesCS2D02G094400.1,,,,,,,
Traes_7BS_A6C43CFF9,TraesCS7B02G193700,108: TraesCS7B02G193700.193: TraesCS7B02G193700.1,,,,,,,
Traes_7BS_A6C43CFF9,TraesCS7D02G228600,108: TraesCS7D02G228600.193: TraesCS7D02G228600.1,,,,,,,
Traes_7BS_A6C43CFF9,TraesCS7A02G225900,108: TraesCS7A02G225900.193: TraesCS7A02G225900.1,,,,,,,
Traes_4BS_C548FE3B3,TraesCS4D02G086200,108: TraesCS4D02G086200.193: TraesCS4D02G086200.1,,,,,,,
Traes_4BS_C548FE3B3,TraesCS4A02G226700,108: TraesCS4A02G226700.193: TraesCS4A02G226700.1,,,,,,,
Traes_4BS_C548FE3B3,TraesCS4B02G089800,108: TraesCS4B02G089800.193: TraesCS4B02G089800.1,,,,,,,
Traes_5BL_8B491EFF2,TraesCS5A02G349400,108: TraesCS5A02G349400.193: TraesCS5A02G349400.1,,,,,,,
Traes_5BL_8B491EFF2,TraesCS5B02G350800,108: TraesCS5B02G350800.193: TraesCS5B02G350800.1,,,,,,,
Traes_5BL_8B491EFF2,TraesCS5D02G355800,108: TraesCS5D02G355800.193: TraesCS5D02G355800.1,,,,,,,
Traes_7BL_4437E5002,TraesCS7D02G512200,108: TraesCS7D02G512200.193: TraesCS7D02G512200.1,,,,,,,
Traes_7BL_4437E5002,TraesCS7A02G523000,108: TraesCS7A02G523000.193: TraesCS7A02G523000.1,,,,,,,
Traes_7BL_4437E5002,TraesCS7B02G440000,108: TraesCS7B02G440000.193: TraesCS7B02G440000.1,,,,,,,
Traes_7BS_58BDA855F,TraesCS7B02G076500,108: TraesCS7B02G076500.193: TraesCS7B02G076500.1,,,,,,,
Traes_7BS_58BDA855F,TraesCS7D02G172200,108: TraesCS7D02G172200.193: TraesCS7D02G172200.1,,,,,,,
Traes_7BS_58BDA855F,TraesCS7A02G171700,108: TraesCS7A02G171700.193: TraesCS7A02G171700.1,,,,,,,
Traes_1BL_CEDA6A19F,TraesCS1D02G364900,108: TraesCS1D02G364900.193: TraesCS1D02G364900.1,,,,,,,
Traes_1BL_CEDA6A19F,TraesCS1B02G377000,108: TraesCS1B02G377000.193: TraesCS1B02G377000.1,,,,,,,
Traes_1BL_CEDA6A19F,TraesCS1A02G360500,108: TraesCS1A02G360500.193: TraesCS1A02G360500.1,,,,,,,
Traes_5BL_8BB8947F6,TraesCS5B02G290700,108: TraesCS5B02G290700.193: TraesCS5B02G290700.1,,,,,,,
Traes_5BL_8BB8947F6,TraesCS5D02G299100,108: TraesCS5D02G299100.193: TraesCS5D02G299100.1,,,,,,,
Traes_5BL_8BB8947F6,TraesCS5A02G291600,108: TraesCS5A02G291600.193: TraesCS5A02G291600.1,,,,,,,
Traes_7BS_80B499B9F,TraesCS7D02G211100,108: TraesCS7D02G211100.193: TraesCS7D02G211100.1,,,,,,,
Traes_7BS_80B499B9F,TraesCS7B02G116000,108: TraesCS7B02G116000.193: TraesCS7B02G116000.1,,,,,,,
Traes_7BS_80B499B9F,TraesCS7A02G208700,108: TraesCS7A02G208700.193: TraesCS7A02G208700.1,,,,,,,
Traes_2BS_89A3A269B,TraesCS2A02G106800,108: TraesCS2A02G106800.193: TraesCS2A02G106800.1,,,,,,,
Traes_2BS_89A3A269B,TraesCS2D02G106300,108: TraesCS2D02G106300.193: TraesCS2D02G106300.1,,,,,,,
Traes_2BS_89A3A269B,TraesCS2B02G123500,108: TraesCS2B02G123500.193: TraesCS2B02G123500.1,,,,,,,
Traes_7BS_BA1111780,TraesCS7B02G056300,108: TraesCS7B02G056300.193: TraesCS7B02G056300.1,,,,,,,
Traes_7BS_BA1111780,TraesCS7D02G154200,108: TraesCS7D02G154200.193: TraesCS7D02G154200.1,,,,,,,
Traes_7BS_BA1111780,TraesCS7A02G152500,108: TraesCS7A02G152500.193: TraesCS7A02G152500.1,,,,,,,
Traes_2BL_0BA3C9692,TraesCSU02G137200,108: TraesCSU02G137200.193: TraesCSU02G137200.1,,,,,,,
Traes_2BL_0BA3C9692,TraesCS2D02G567000,108: TraesCS2D02G567000.193: TraesCS2D02G567000.1,,,,,,,
Traes_2BL_0BA3C9692,TraesCS2B02G616900,108: TraesCS2B02G616900.193: TraesCS2B02G616900.1,,,,,,,
Traes_2BL_9026F5C8D,TraesCS2B02G582400,108: TraesCS2B02G582400.193: TraesCS2B02G582400.1,,,,,,,
Traes_2BL_9026F5C8D,TraesCS2A02G551200,108: TraesCS2A02G551200.193: TraesCS2A02G551200.1,,,,,,,
Traes_2BL_9026F5C8D,TraesCS2D02G552400,108: TraesCS2D02G552400.193: TraesCS2D02G552400.1,,,,,,,
Traes_4BS_EC229E33E,TraesCS4B02G047900,108: TraesCS4B02G047900.193: TraesCS4B02G047900.1,,,,,,,
Traes_4BS_EC229E33E,TraesCS4A02G266400,108: TraesCS4A02G266400.193: TraesCS4A02G266400.1,,,,,,,
Traes_4BS_EC229E33E,TraesCS4D02G047800,108: TraesCS4D02G047800.193: TraesCS4D02G047800.1,,,,,,,
Traes_6BL_7AE400AA4,TraesCS6B02G333000,108: TraesCS6B02G333000.193: TraesCS6B02G333000.1,,,,,,,
Traes_6BL_7AE400AA4,TraesCS6A02G303100,108: TraesCS6A02G303100.193: TraesCS6A02G303100.1,,,,,,,
Traes_6BL_7AE400AA4,TraesCS6D02G282700,108: TraesCS6D02G282700.193: TraesCS6D02G282700.1,,,,,,,
Traes_1BL_850B64FB8,TraesCS1D02G264100,108: TraesCS1D02G264100.193: TraesCS1D02G264100.1,,,,,,,
Traes_1BL_850B64FB8,TraesCS1A02G264000,108: TraesCS1A02G264000.193: TraesCS1A02G264000.1,,,,,,,
Traes_1BL_850B64FB8,TraesCS1B02G274600,108: TraesCS1B02G274600.193: TraesCS1B02G274600.1,,,,,,,
Traes_6BS_99EC5A760,TraesCS6B02G163300,108: TraesCS6B02G163300.193: TraesCS6B02G163300.1,,,,,,,
Traes_6BS_99EC5A760,TraesCS6A02G135300,108: TraesCS6A02G135300.193: TraesCS6A02G135300.1,,,,,,,
Traes_6BS_99EC5A760,TraesCS6D02G124400,108: TraesCS6D02G124400.193: TraesCS6D02G124400.1,,,,,,,
Traes_6BL_953171851,TraesCS6A02G335400,108: TraesCS6A02G335400.193: TraesCS6A02G335400.1,,,,,,,
Traes_6BL_953171851,TraesCS6D02G315300,108: TraesCS6D02G315300.193: TraesCS6D02G315300.1,,,,,,,
Traes_6BL_953171851,TraesCS6B02G366100,108: TraesCS6B02G366100.193: TraesCS6B02G366100.1,,,,,,,
Traes_1BL_5B701E71D,TraesCS1A02G239000,108: TraesCS1A02G239000.193: TraesCS1A02G239000.1,,,,,,,
Traes_1BL_5B701E71D,TraesCS1D02G239200,108: TraesCS1D02G239200.193: TraesCS1D02G239200.1,,,,,,,
Traes_1BL_5B701E71D,TraesCS1B02G251200,108: TraesCS1B02G251200.193: TraesCS1B02G251200.1,,,,,,,
Traes_1BL_884FA4347,TraesCS1A02G228300,108: TraesCS1A02G228300.193: TraesCS1A02G228300.1,,,,,,,
Traes_1BL_884FA4347,TraesCS1B02G242500,108: TraesCS1B02G242500.193: TraesCS1B02G242500.1,,,,,,,
Traes_1BL_884FA4347,TraesCS1D02G230100,108: TraesCS1D02G230100.193: TraesCS1D02G230100.1,,,,,,,
Traes_2BS_AA6D8150A,TraesCS2B02G221800,108: TraesCS2B02G221800.193: TraesCS2B02G221800.1,,,,,,,
Traes_2BS_AA6D8150A,TraesCS2A02G185500,108: TraesCS2A02G185500.193: TraesCS2A02G185500.1,,,,,,,
Traes_2BS_AA6D8150A,TraesCS2D02G202200,108: TraesCS2D02G202200.193: TraesCS2D02G202200.1,,,,,,,
Traes_2BL_0B09B840B,TraesCS2D02G391400,108: TraesCS2D02G391400.193: TraesCS2D02G391400.1,,,,,,,
Traes_2BL_0B09B840B,TraesCS2A02G393500,108: TraesCS2A02G393500.193: TraesCS2A02G393500.1,,,,,,,
Traes_2BL_0B09B840B,TraesCS2B02G411500,108: TraesCS2B02G411500.193: TraesCS2B02G411500.1,,,,,,,
Traes_7BS_DEA49D118,TraesCS7D02G241400,108: TraesCS7D02G241400.193: TraesCS7D02G241400.1,,,,,,,
Traes_7BS_DEA49D118,TraesCS7B02G148900,108: TraesCS7B02G148900.193: TraesCS7B02G148900.1,,,,,,,
Traes_7BS_DEA49D118,TraesCS7A02G242700,108: TraesCS7A02G242700.193: TraesCS7A02G242700.1,,,,,,,
Traes_2BL_55D540224,TraesCS2B02G595300,108: TraesCS2B02G595300.193: TraesCS2B02G595300.1,,,,,,,
Traes_2BL_55D540224,TraesCS2D02G565300,108: TraesCS2D02G565300.193: TraesCS2D02G565300.1,,,,,,,
Traes_2BL_55D540224,TraesCS2A02G587900,108: TraesCS2A02G587900.193: TraesCS2A02G587900.1,,,,,,,
Traes_1BL_9BB5D5965,TraesCSU02G003900,108: TraesCSU02G003900.193: TraesCSU02G003900.1,,,,,,,
Traes_1BL_9BB5D5965,TraesCS1A02G380900,108: TraesCS1A02G380900.193: TraesCS1A02G380900.1,,,,,,,
Traes_1BL_9BB5D5965,TraesCS1D02G388600,108: TraesCS1D02G388600.193: TraesCS1D02G388600.1,,,,,,,
Traes_6BL_125AFF4B2,TraesCS6D02G262600,108: TraesCS6D02G262600.193: TraesCS6D02G262600.1,,,,,,,
Traes_6BL_125AFF4B2,TraesCS6A02G282100,108: TraesCS6A02G282100.193: TraesCS6A02G282100.1,,,,,,,
Traes_5BL_CF5A8348D,TraesCS5A02G426100,108: TraesCS5A02G426100.193: TraesCS5A02G426100.1,,,,,,,
Traes_5BL_CF5A8348D,TraesCS5D02G434100,108: TraesCS5D02G434100.193: TraesCS5D02G434100.1,,,,,,,
Traes_5BL_CF5A8348D,TraesCS5B02G428000,108: TraesCS5B02G428000.193: TraesCS5B02G428000.1,,,,,,,
Traes_2BS_508A23092,TraesCS2B02G274700,108: TraesCS2B02G274700.193: TraesCS2B02G274700.1,,,,,,,
Traes_2BS_508A23092,TraesCS2A02G224500,108: TraesCS2A02G224500.193: TraesCS2A02G224500.1,,,,,,,
Traes_2BS_508A23092,TraesCS2D02G230700,108: TraesCS2D02G230700.193: TraesCS2D02G230700.1,,,,,,,
Traes_2BS_E3CBE0B73,TraesCS2A02G238700,108: TraesCS2A02G238700.193: TraesCS2A02G238700.1,,,,,,,
Traes_2BS_E3CBE0B73,TraesCS2D02G246600,108: TraesCS2D02G246600.193: TraesCS2D02G246600.1,,,,,,,
Traes_2BS_E3CBE0B73,TraesCS2B02G256600,108: TraesCS2B02G256600.193: TraesCS2B02G256600.1,,,,,,,
Traes_2BS_5EE1EB5E7,TraesCS2A02G149700,108: TraesCS2A02G149700.193: TraesCS2A02G149700.1,,,,,,,
Traes_2BS_5EE1EB5E7,TraesCS2B02G174800,108: TraesCS2B02G174800.193: TraesCS2B02G174800.1,,,,,,,
Traes_2BS_5EE1EB5E7,TraesCS2D02G154800,108: TraesCS2D02G154800.193: TraesCS2D02G154800.1,,,,,,,
Traes_4BL_4B8CA74B8,TraesCS4A02G047700,108: TraesCS4A02G047700.193: TraesCS4A02G047700.1,,,,,,,
Traes_4BL_4B8CA74B8,TraesCS4B02G257200,108: TraesCS4B02G257200.193: TraesCS4B02G257200.1,,,,,,,
Traes_4BL_4B8CA74B8,TraesCS4D02G257100,108: TraesCS4D02G257100.193: TraesCS4D02G257100.1,,,,,,,
Traes_4BS_EF67F6008,TraesCS4A02G186600,108: TraesCS4A02G186600.193: TraesCS4A02G186600.1,,,,,,,
Traes_4BS_EF67F6008,TraesCS4D02G127000,108: TraesCS4D02G127000.193: TraesCS4D02G127000.1,,,,,,,
Traes_4BS_EF67F6008,TraesCS4B02G132200,108: TraesCS4B02G132200.193: TraesCS4B02G132200.1,,,,,,,
Traes_2BL_780D4507C,TraesCS2A02G593700,108: TraesCS2A02G593700.193: TraesCS2A02G593700.1,,,,,,,
Traes_2BL_780D4507C,TraesCS2D02G561000,108: TraesCS2D02G561000.193: TraesCS2D02G561000.1,,,,,,,
Traes_6BS_F2B648360,TraesCS6B02G050600,108: TraesCS6B02G050600.193: TraesCS6B02G050600.1,,,,,,,
Traes_6BS_F2B648360,TraesCS6D02G041600,108: TraesCS6D02G041600.193: TraesCS6D02G041600.1,,,,,,,
Traes_6BS_F2B648360,TraesCS6A02G036000,108: TraesCS6A02G036000.193: TraesCS6A02G036000.1,,,,,,,
Traes_5BS_DBEA2794C,TraesCS5D02G121100,108: TraesCS5D02G121100.193: TraesCS5D02G121100.1,,,,,,,
Traes_5BS_DBEA2794C,TraesCS5A02G108500,108: TraesCS5A02G108500.193: TraesCS5A02G108500.1,,,,,,,
Traes_5BS_DBEA2794C,TraesCS5B02G114300,108: TraesCS5B02G114300.193: TraesCS5B02G114300.1,,,,,,,
Traes_2BL_8ABF5E72E,TraesCS2A02G514400,108: TraesCS2A02G514400.193: TraesCS2A02G514400.1,,,,,,,
Traes_2BL_8ABF5E72E,TraesCS2D02G516000,108: TraesCS2D02G516000.193: TraesCS2D02G516000.1,,,,,,,
Traes_2BL_8ABF5E72E,TraesCS2B02G542200,108: TraesCS2B02G542200.193: TraesCS2B02G542200.1,,,,,,,
Traes_5BS_7C0EA9D4A,TraesCS5D02G116900,108: TraesCS5D02G116900.193: TraesCS5D02G116900.1,,,,,,,
Traes_5BS_7C0EA9D4A,TraesCS5A02G107600,108: TraesCS5A02G107600.193: TraesCS5A02G107600.1,,,,,,,
Traes_5BS_7C0EA9D4A,TraesCS5B02G109800,108: TraesCS5B02G109800.193: TraesCS5B02G109800.1,,,,,,,
Traes_5BL_BE31542D6,TraesCS5B02G318000,108: TraesCS5B02G318000.193: TraesCS5B02G318000.1,,,,,,,
Traes_5BL_BE31542D6,TraesCS5A02G317400,108: TraesCS5A02G317400.193: TraesCS5A02G317400.1,,,,,,,
Traes_5BL_BE31542D6,TraesCS5D02G323700,108: TraesCS5D02G323700.193: TraesCS5D02G323700.1,,,,,,,
Traes_2BL_72E420C71,TraesCS2A02G269500,108: TraesCS2A02G269500.193: TraesCS2A02G269500.1,,,,,,,
Traes_2BL_72E420C71,TraesCS2B02G288200,108: TraesCS2B02G288200.193: TraesCS2B02G288200.1,,,,,,,
Traes_2BL_72E420C71,TraesCS2D02G268500,108: TraesCS2D02G268500.193: TraesCS2D02G268500.1,,,,,,,
Traes_2BL_185ED969B,TraesCS2A02G493700,108: TraesCS2A02G493700.193: TraesCS2A02G493700.1,,,,,,,
Traes_2BL_185ED969B,TraesCS2B02G521700,108: TraesCS2B02G521700.193: TraesCS2B02G521700.1,,,,,,,
Traes_2BL_185ED969B,TraesCS2D02G493600,108: TraesCS2D02G493600.193: TraesCS2D02G493600.1,,,,,,,
Traes_2BS_314D1D4F2,TraesCS2B02G178700,108: TraesCS2B02G178700.193: TraesCS2B02G178700.1,,,,,,,
Traes_2BS_314D1D4F2,TraesCS2A02G153600,108: TraesCS2A02G153600.193: TraesCS2A02G153600.1,,,,,,,
Traes_2BS_314D1D4F2,TraesCS2D02G159000,108: TraesCS2D02G159000.193: TraesCS2D02G159000.1,,,,,,,
Traes_7BL_2E50905CB,TraesCS7A02G298200,108: TraesCS7A02G298200.193: TraesCS7A02G298200.1,,,,,,,
Traes_7BL_2E50905CB,TraesCS7B02G188800,108: TraesCS7B02G188800.193: TraesCS7B02G188800.1,,,,,,,
Traes_7BL_2E50905CB,TraesCS7D02G294000,108: TraesCS7D02G294000.193: TraesCS7D02G294000.1,,,,,,,
