Gene stable ID,Strand,Chromosome/scaffold name,Gene description,Gene start (bp),Gene end (bp),Transcription start site (TSS)
Os08g0157500,-1,8,"Caffeic acid O-methyltransferase, Flavonoid 3'-O-methyltransferase, Melatonin biosynthesis, Tricin biosynthesi",3337800,3340918,3340717
Os08g0157500,-1,8,"Caffeic acid O-methyltransferase, Flavonoid 3'-O-methyltransferase, Melatonin biosynthesis, Tricin biosynthesi",3337800,3340918,3340918
Os03g0388800,1,3,Similar to Hydrolase,15528226,15530171,15528226
Os06g0258000,1,6,Similar to Typical P-type R2R3 Myb protein (Fragment),8251038,8252390,8251038
Os01g0241000,1,1,Conserved hypothetical protein,7804166,7805788,7804166
Os10g0136200,-1,10,Cyclin-like F-box domain containing protein,2243002,2245973,2245899
Os10g0136200,-1,10,Cyclin-like F-box domain containing protein,2243002,2245973,2245973
Os11g0133900,-1,11,Conserved hypothetical protein,1565346,1566450,1566450
Os05g0111100,-1,5,"Zinc finger, Tim10/DDP-type family protein",599130,599776,599776
Os12g0160100,1,12,Conserved hypothetical protein,2996185,2996805,2996185
Os11g0611100,1,11,Hypothetical conserved gene,23635337,23636133,23635337
Os07g0529000,-1,7,Similar to Isocitrate lyase (Fragment),20691213,20693521,20693521
Os01g0794900,-1,1,Hypothetical protein,33660222,33665168,33665168
Os08g0280600,1,8,Reticulon domain containing protein,10962195,10967484,10962195
Os01g0878800,-1,1,"Similar to 4,5-DOPA dioxygenase extradiol",38139223,38142619,38142619
Os01g0878800,-1,1,"Similar to 4,5-DOPA dioxygenase extradiol",38139223,38142619,38142580
Os06g0645100,-1,6,Similar to F-box domain containing protein,26322828,26324093,26324093
Os07g0130400,-1,7,Similar to Lectin-like receptor kinase 7;2,1603024,1605316,1605316
Os03g0732000,-1,3,Similar to 4-hydroxy-3-methylbut-2-enyl diphosphate reductase,29957015,29974490,29974490
Os04g0441800,-1,4,"TGF-beta receptor, type I/II extracellular region family protein",21970849,21975757,21975757
Os04g0522625,1,4,Hypothetical protein,26130926,26134226,26130926
Os04g0649400,-1,4,"WUSCHEL-related homeobox protein, Meristem maintenanc",33095273,33096554,33096554
Os06g0347700,1,6,"Transcription factor, MADS-box domain containing protein",13996413,14009042,13996413
Os02g0818900,1,2,Heavy metal transport/detoxification protein domain containing protein,35130674,35131877,35130674
Os06g0627500,-1,6,"Leucine-rich repeat, plant specific containing protein",25347186,25348647,25348647
Os03g0287600,1,3,Conserved hypothetical protein,9935309,9937411,9935309
Os07g0413800,-1,7,Conserved hypothetical protein,13037553,13038640,13038506
Os07g0413800,-1,7,Conserved hypothetical protein,13037553,13038640,13038640
Os05g0146100,-1,5,PDZ/DHR/GLGF domain containing protein,2639014,2649055,2649055
Os03g0244950,-1,3,"Heat shock protein DnaJ, N-terminal domain containing protein",7669855,7670370,7670370
Os07g0122100,1,7,"Protein of unknown function DUF1719, Oryza sativa family protein",1153268,1155205,1153268
Os11g0534100,1,11,Hypothetical conserved gene,19475574,19476709,19475574
Os07g0160000,1,7,Similar to Ubiquitin carboxyl-terminal hydrolase,3207022,3214064,3207022
Os04g0220501,-1,4,Hypothetical conserved gene,8035510,8037968,8037968
Os10g0416100,1,10,Class III chitinase RCB4 (EC 3.2.1.14),14558964,14560173,14558964
Os10g0416100,1,10,Class III chitinase RCB4 (EC 3.2.1.14),14558964,14560173,14559078
Os04g0449100,-1,4,Xyloglucan fucosyltransferase family protein,22381340,22383531,22383531
Os04g0558700,-1,4,Conserved hypothetical protein,27994902,27995820,27995820
Os09g0379500,1,9,Hypothetical protein,12779414,12780662,12779414
Os10g0509401,-1,10,Conserved hypothetical protein,19568799,19569328,19569328
Os05g0563300,-1,5,Conserved hypothetical protein,28024635,28025384,28025384
Os02g0677800,-1,2,Similar to 40S ribosomal protein S13,27667933,27671383,27671383
Os02g0805300,-1,2,Conserved hypothetical protein,34358288,34360428,34360428
Os04g0447166,-1,4,Hypothetical protein,22308320,22309009,22309009
Os01g0822800,-1,1,Similar to RING-H2 finger protein ATL3C,35121625,35122986,35122986
Os07g0240300,1,7,Similar to OSIGBa0153E02-OSIGBa0093I20.13 protein,7790213,7795023,7790213
Os03g0151850,1,3,Hypothetical gene,2853050,2856382,2853050
Os04g0471100,-1,4,Similar to H0418A01.5 protein,23536981,23538057,23538057
Os05g0328000,-1,5,Hypothetical protein,15245154,15245759,15245759
Os06g0476500,1,6,Hypothetical conserved gene,16048709,16049494,16048709
Os05g0103000,-1,5,Similar to MYC1,178860,181534,181534
Os06g0147275,-1,6,Hypothetical protein,2472843,2473156,2473156
Os10g0578300,-1,10,Conserved hypothetical protein,23066471,23069754,23069754
Os02g0708500,1,2,Conserved hypothetical protein,29294574,29299504,29294574
Os06g0493001,-1,6,Hypothetical protein,17054447,17056303,17056303
Os11g0110033,1,11,Hypothetical conserved gene,477551,478575,477551
Os02g0139200,-1,2,Skb1 methyltransferase family protein,2087140,2092997,2092997
Os08g0506850,1,8,Hypothetical gene,25092394,25092949,25092394
Os05g0365450,-1,5,Similar to GNS1/SUR4 membrane protein,17520840,17521909,17521909
Os02g0248100,-1,2,Hypothetical conserved gene,8367222,8368216,8368216
Os11g0526000,1,11,Hypothetical gene,19087538,19088040,19087538
Os06g0340600,-1,6,Similar to phosphatidylinositol 3- and 4-kinase family protein,13601989,13604917,13604917
Os06g0340600,-1,6,Similar to phosphatidylinositol 3- and 4-kinase family protein,13601989,13604917,13604886
Os04g0685100,-1,4,Ribosomal biogenesis regulatory protein family protein,34992137,34994799,34994799
Os02g0561100,1,2,Conserved hypothetical protein,21282321,21282860,21282321
Os06g0618050,-1,6,Hypothetical protein,24805630,24808211,24808211
Os12g0618400,-1,12,Conserved hypothetical protein,26339257,26346047,26345976
Os12g0618400,-1,12,Conserved hypothetical protein,26339257,26346047,26346047
Os04g0521001,-1,4,Hypothetical protein,26099189,26101434,26101434
Os07g0642950,-1,7,Hypothetical gene,26780005,26781121,26781121
Os12g0572300,-1,12,Similar to Pre-mRNA splicing factor (Fragment),23584169,23585132,23585132
Os03g0266100,1,3,"Zinc finger, LIM-type domain containing protein",8797898,8799782,8797898
Os01g0553901,-1,1,HGWP repeat domain containing protein,20838837,20842954,20842954
Os01g0153300,1,1,Similar to Histone H2B.1,2872115,2872826,2872115
Os01g0891700,1,1,"Leucine-rich repeat, N-terminal domain containing protein",38770126,38771794,38770126
Os06g0257200,-1,6,Similar to Signal recognition particle 9 kDa protein,8194555,8198058,8198058
Os10g0498000,-1,10,Similar to Epoxide hydrolase,18989312,18991116,18991116
Os01g0730700,-1,1,WRKY transcription factor 14 (WRKY14),30480114,30481849,30481849
Os11g0696900,-1,11,Laccase (EC 1.10.3.2),28508444,28511163,28511163
Os01g0907400,1,1,"Histone lysine demethylase, Stress-responsive H3K27me3(histon H3 lysine 27 trimethylation) demethylatio",39493173,39499938,39493173
Os12g0640200,-1,12,"Similar to Cytochrome P450 family protein, expressed",27451260,27453035,27453035
Os11g0695400,-1,11,Hypothetical protein,28423279,28427709,28427709
Os02g0793700,1,2,Similar to Membrane steroid-binding protein 1,33727087,33727811,33727121
Os02g0793700,1,2,Similar to Membrane steroid-binding protein 1,33727087,33727811,33727087
Os12g0579450,-1,12,Hypothetical gene,23983517,23992683,23992683
Os01g0881000,-1,1,SNF2-related domain containing protein,38228812,38237228,38237228
Os08g0207500,1,8,Similar to Zinc transporter ZIP1 (Fragment),6267823,6270904,6267823
Os08g0343850,1,8,Hypothetical protein,15510607,15512106,15510607
Os07g0576300,-1,7,Hypothetical protein,23314534,23319116,23319116
Os08g0535600,-1,8,"Zinc finger, Tim10/DDP-type family protein",26749784,26751095,26751095
Os07g0244600,1,7,Similar to Agmatine coumaroyltransferase,8055571,8060362,8055571
Os11g0640600,-1,11,NB-ARC domain containing protein,25338884,25345347,25345347
Os10g0519300,-1,10,Similar to ATP binding protein,20082041,20087739,20087739
Os12g0625200,-1,12,Hypothetical conserved gene,26714545,26718161,26718161
Os12g0625200,-1,12,Hypothetical conserved gene,26714545,26718161,26718145
Os10g0466700,-1,10,Similar to 60S ribosomal protein L17,17227374,17229369,17229369
Os01g0587900,1,1,Similar to OSIGBa0125M19.6 protein,22899829,22900317,22899829
Os07g0581100,1,7,Similar to ruvB-like 2,23522446,23522964,23522446
Os01g0838400,-1,1,Conserved hypothetical protein,35960751,35962389,35962389
Os10g0141600,1,10,Conserved hypothetical protein,2549382,2551501,2549407
Os10g0141600,1,10,Conserved hypothetical protein,2549382,2551501,2549382
Os06g0551500,1,6,Conserved hypothetical protein,20906011,20907211,20906011
Os07g0190150,1,7,Similar to Adenylate isopentenyltransferase,4833925,4834809,4833925
Os03g0358900,-1,3,Similar to Isopentenyl transferase IPT2,13922782,13923768,13923768
Os11g0576400,1,11,"Similar to HAT family dimerisation domain containing protein, expressed",21722905,21727433,21722905
Os01g0618400,1,1,Similar to RNA helicase (Fragment),24598181,24601809,24598181
Os01g0209750,1,1,Hypothetical protein,5969790,5972419,5969790
Os04g0488200,1,4,Pentatricopeptide repeat domain containing protein,24389666,24390928,24389666
Os08g0295000,-1,8,Conserved hypothetical protein,11869981,11871091,11871091
Os07g0574900,-1,7,Similar to C3H transcription factor,23248080,23248647,23248647
Os08g0363900,1,8,Hypothetical conserved gene,16845951,16849354,16845951
Os07g0564150,-1,7,Hypothetical gene,22597723,22599131,22599131
Os02g0767050,1,2,Hypothetical protein,32286776,32292075,32286776
Os02g0721000,-1,2,Hypothetical protein,29914311,29915764,29915764
Os02g0832301,-1,2,Hypothetical gene,35790047,35790768,35790768
Os12g0574000,-1,12,"Amino acid transporter, transmembrane domain containing protein",23687585,23691107,23691107
Os01g0734200,1,1,Similar to respiratory burst oxidase protein B,30622077,30623763,30622077
Os11g0284900,-1,11,Similar to Phospholipid hydroperoxide glutathione peroxidase (EC 1.11.1.9),10230375,10232886,10232886
Os03g0365900,1,3,Similar to GDSL-like Lipase/Acylhydrolase family protein,14295600,14297898,14295600
Os04g0539701,1,4,Conserved hypothetical protein,27013503,27014196,27013503
Os07g0252000,1,7,"WD40 repeat, region domain containing protein",8477420,8482663,8477420
Os07g0217800,1,7,Conserved hypothetical protein,6502506,6503819,6502506
Os09g0454100,1,9,"Peptidase S54, rhomboid domain containing protein",17059864,17062344,17059864
Os06g0239700,1,6,Conserved hypothetical protein,7260409,7263955,7260409
Os08g0244100,-1,8,"Syntaxin 6, N-terminal domain containing protein",8802820,8806880,8806506
Os08g0244100,-1,8,"Syntaxin 6, N-terminal domain containing protein",8802820,8806880,8806880
Os04g0490700,1,4,Similar to OSIGBa0130B08.2 protein,24525205,24527659,24525205
Os10g0318900,1,10,Similar to ER6 protein (Fragment),8570834,8572512,8570834
Os10g0375200,-1,10,Hypothetical protein,11896546,11899528,11899528
Os10g0520950,-1,10,Hypothetical conserved gene,20151697,20152254,20152254
Os09g0471600,-1,9,EGF-like calcium-binding domain containing protein,17987177,17996613,17996613
Os03g0227601,-1,3,Hypothetical gene,6735224,6740082,6740082
Os06g0103600,1,6,Similar to Aminoacyl-t-RNA synthetase precursor,233787,244624,241147
Os06g0103600,1,6,Similar to Aminoacyl-t-RNA synthetase precursor,233787,244624,233787
Os05g0514500,1,5,Conserved hypothetical protein,25509034,25510334,25509034
Os12g0605800,1,12,Similar to 3-methylcrotonyl CoA carboxylase biotin-containing subunit (Fragment),25576492,25581974,25576492
Os12g0605800,1,12,Similar to 3-methylcrotonyl CoA carboxylase biotin-containing subunit (Fragment),25576492,25581974,25576570
Os12g0605800,1,12,Similar to 3-methylcrotonyl CoA carboxylase biotin-containing subunit (Fragment),25576492,25581974,25578071
Os07g0281700,1,7,Similar to Aldehyde oxidase-2,10724596,10727138,10724596
Os04g0179200,-1,4,Similar to Stem secoisolariciresinol dehydrogenase (Fragment),5385722,5387215,5387215
Os06g0534950,1,6,"Similar to zinc finger, C3HC4 type family protein",20020490,20021315,20020490
Os08g0557500,1,8,Similar to peptidyl-prolyl cis-trans isomerase cyclophilin-type family protein,27893370,27898831,27893370
Os08g0557500,1,8,Similar to peptidyl-prolyl cis-trans isomerase cyclophilin-type family protein,27893370,27898831,27894635
Os05g0398100,-1,5,Similar to predicted protein,19368978,19371718,19371718
Os12g0433066,1,12,Hypothetical gene,14009947,14010768,14009947
Os08g0478000,1,8,Similar to mucin-2,23575567,23576307,23575571
Os08g0478000,1,8,Similar to mucin-2,23575567,23576307,23575567
Os04g0486350,-1,4,Hypothetical protein,24296430,24300623,24300623
Os07g0418100,1,7,"Nucleic acid-binding, OB-fold domain containing protein",13294063,13304105,13294162
Os07g0418100,1,7,"Nucleic acid-binding, OB-fold domain containing protein",13294063,13304105,13294063
Os01g0805600,-1,1,Similar to Cyclin-B1-1,34149458,34151206,34151206
Os10g0107000,-1,10,Similar to Class III peroxidase 124,482683,489472,489472
Os06g0355800,-1,6,Hypothetical protein,14602718,14605945,14605945
Os11g0704300,1,11,GTP1/OBG subdomain containing protein,28820765,28824145,28820765
Os11g0704300,1,11,GTP1/OBG subdomain containing protein,28820765,28824145,28820814
Os09g0128600,-1,9,"CMP/dCMP deaminase, zinc-binding domain containing protein",2212165,2222891,2217592
Os09g0128600,-1,9,"CMP/dCMP deaminase, zinc-binding domain containing protein",2212165,2222891,2222563
Os09g0128600,-1,9,"CMP/dCMP deaminase, zinc-binding domain containing protein",2212165,2222891,2222891
Os09g0128600,-1,9,"CMP/dCMP deaminase, zinc-binding domain containing protein",2212165,2222891,2222125
Os09g0128600,-1,9,"CMP/dCMP deaminase, zinc-binding domain containing protein",2212165,2222891,2221512
Os10g0436100,-1,10,BTB/POZ-like domain containing protein,15546892,15547577,15547577
Os11g0448000,1,11,"Protein kinase, catalytic domain domain containing protein",14960642,14967864,14960642
Os04g0413100,-1,4,Similar to OSIGBa0134P10.7 protein,20411176,20411853,20411853
Os03g0101500,-1,3,Similar to Phosphoglycerate mutase family protein,120881,122838,122838
Os02g0702800,-1,2,Similar to Syntaxin 22 (AtSYP22) (AtVAM3),28967587,28971989,28971989
Os03g0300200,-1,3,Similar to Ubiquitin-specific protease 16,10551935,10556107,10556107
Os04g0111500,-1,4,Similar to OSIGBa0127D24.4 protein,661317,667540,667536
Os04g0111500,-1,4,Similar to OSIGBa0127D24.4 protein,661317,667540,667540
Os09g0522200,-1,9,DRE-binding protein 1A,20403413,20404332,20404332
Os03g0759500,1,3,Origin recognition complex 5,31410884,31413316,31410884
Os07g0486500,1,7,RhoGAP domain containing protein,17907341,17912298,17907341
Os07g0486500,1,7,RhoGAP domain containing protein,17907341,17912298,17907577
Os12g0565000,1,12,Conserved hypothetical protein,23173178,23175919,23173178
Os01g0303000,-1,1,Similar to CP12 (Fragment),11202609,11203331,11203331
Os02g0175100,1,2,Similar to RISBZ4,4109810,4112679,4109810
Os06g0565000,1,6,Hypothetical conserved gene,21749812,21755219,21749812
Os09g0425400,1,9,Hypothetical protein,15426334,15426911,15426334
Os03g0310400,1,3,"Crotonase, core domain containing protein",11068996,11071051,11068996
Os08g0299400,1,8,Similar to MGDG synthase type A,12266091,12269520,12266091
Os01g0964333,-1,1,Hypothetical protein,42488143,42488813,42488813
Os06g0494701,-1,6,Conserved hypothetical protein,17236186,17239130,17239130
Os01g0175850,-1,1,UDP-glucuronosyl/UDP-glucosyltransferase domain containing protein,3914804,3916283,3916283
Os06g0554300,-1,6,Conserved hypothetical protein,21066262,21069848,21069848
Os03g0686201,1,3,Hypothetical gene,27374837,27378363,27374837
Os11g0143600,1,11,Hypothetical conserved gene,2024383,2025624,2024383
Os05g0280500,-1,5,Phospholipid/glycerol acyltransferase domain containing protein,11753281,11756377,11756377
Os08g0500400,1,8,Hypothetical protein,24704216,24704803,24704216
Os09g0257000,1,9,Hypothetical conserved gene,4290126,4291301,4290126
Os05g0380200,-1,5,Conserved hypothetical protein,18370291,18371184,18371184
Os04g0511700,-1,4,Similar to OSIGBa0157K09-H0214G12.18 protein,25580949,25583094,25583094
Os08g0277200,1,8,Similar to Cinnamoyl-CoA reductase (EC 1.2.1.44),10718581,10720791,10718581
Os01g0841650,-1,1,Hypothetical protein,36129885,36132028,36132028
Os04g0419600,1,4,Histone H3,20738833,20740297,20738833
Os04g0445900,-1,4,Similar to OSIGBa0140O07.10 protein,22229872,22230561,22230561
Os06g0271000,1,6,UDP-glucuronosyl/UDP-glucosyltransferase domain containing protein,9101145,9102125,9101145
Os11g0630900,1,11,Similar to BTB/POZ domain containing protein,24750529,24751629,24750529
Os01g0391600,-1,1,Conserved hypothetical protein,16609803,16613226,16613226
Os03g0192750,1,3,Hypothetical gene,4825723,4827060,4825723
Os11g0484400,1,11,Similar to bifunctional dihydrofolate reductase-thymidylate synthase,17054072,17061369,17054072
Os06g0473800,1,6,Oleosin family protein,15841909,15842484,15841909
