Gene stable ID,Strand,Chromosome/scaffold name,Gene description,Gene start (bp),Gene end (bp),Transcription start site (TSS)
A10p027810.1_BraROA,-1,A10,Glutamate dehydrogenase 1 [Source:Projected from Arabidopsis thaliana (AT5G18170) UniProtKB/Swiss-Prot;Acc:Q43314],17427329,17429364,17429364
A07p021030.1_BraROA,-1,A07,,12364888,12367846,12367846
A10p020550.1_BraROA,-1,A10,,13947001,13947694,13947694
A07p047750.1_BraROA,1,A07,,25581822,25582734,25581822
A05p019960.1_BraROA,1,A05,"Photosystem I reaction center subunit V, chloroplastic [Source:Projected from Arabidopsis thaliana (AT1G55670) UniProtKB/Swiss-Prot;Acc:Q9S7N7]",9345274,9346467,9345274
A05p034980.1_BraROA,1,A05,,19770011,19771156,19770011
A06p011960.1_BraROA,1,A06,,5469783,5474836,5469783
A02g502630.1_BraROA,1,A02,,8737526,8738466,8737526
A03p031160.1_BraROA,1,A03,,13106139,13108179,13106139
A09g514900.1_BraROA,-1,A09,,44372458,44372836,44372836
SC108g500010.1_BraROA,1,JADBGQ010000013.1,,411333,412198,411333
A08p005010.1_BraROA,-1,A08,response regulator 19 [Source:Projected from Arabidopsis thaliana (AT1G49190) TAIR;Acc:AT1G49190],2911189,2912922,2912922
A10g500610.1_BraROA,-1,A10,,2051545,2054468,2054468
A07p016700.1_BraROA,1,A07,,10270616,10272033,10270616
A01p006030.1_BraROA,1,A01,,3102267,3104184,3102267
A07g507210.1_BraROA,1,A07,,18812560,18816040,18812560
A07p010210.1_BraROA,-1,A07,,6392503,6393423,6393423
A06p049660.1_BraROA,1,A06,,26212491,26217919,26212491
A07p049750.1_BraROA,-1,A07,,26551599,26553747,26553747
A09p024360.1_BraROA,1,A09,,13480169,13488259,13480169
A07p040140.1_BraROA,-1,A07,Ubiquitin carboxyl-terminal hydrolase [Source:Projected from Arabidopsis thaliana (AT1G65650) UniProtKB/TrEMBL;Acc:A0A178WM46],21315436,21317292,21317292
A05p043680.1_BraROA,-1,A05,,26325711,26326957,26326957
A08p002910.1_BraROA,1,A08,,1588652,1592337,1588652
A08p016730.1_BraROA,-1,A08,,11824759,11826291,11826291
A04g500420.1_BraROA,1,A04,,1363192,1365205,1363192
A03g501730.1_BraROA,1,A03,,5387971,5392226,5387971
A05p024740.1_BraROA,-1,A05,,12072613,12083689,12083689
A07p025340.1_BraROA,1,A07,,14615468,14616342,14615468
A02p039530.1_BraROA,1,A02,,23508985,23511048,23508985
A09g509970.1_BraROA,1,A09,,28954383,28956638,28954383
A10g500450.1_BraROA,1,A10,,1354197,1355356,1354197
A05p016500.1_BraROA,1,A05,,7339012,7344909,7339012
A06p057200.1_BraROA,-1,A06,NDH-dependent cyclic electron flow 1 [Source:Projected from Arabidopsis thaliana (AT1G64770) UniProtKB/TrEMBL;Acc:F4I890],29730535,29732141,29732141
A05p007500.1_BraROA,1,A05,Ethylene-responsive transcription factor ABI4 [Source:Projected from Arabidopsis thaliana (AT2G40220) UniProtKB/Swiss-Prot;Acc:A0MES8],3030323,3031276,3030323
A07p040670.1_BraROA,1,A07,,21539351,21540603,21539351
A02p053140.1_BraROA,1,A02,,32367857,32368470,32367857
A02p056030.1_BraROA,1,A02,,33861584,33874233,33861584
A03g508520.1_BraROA,-1,A03,,29019691,29020337,29020337
A01g501560.1_BraROA,-1,A01,,5825921,5830217,5830217
A10g501060.1_BraROA,-1,A10,,3017013,3022004,3022004
SC237g500010.1_BraROA,-1,JADBGQ010000088.1,,1041,1494,1494
A03p054980.1_BraROA,1,A03,,23687824,23689120,23687824
A02g512370.1_BraROA,1,A02,,33502424,33503706,33502424
A08p037910.1_BraROA,1,A08,4-coumarate--CoA ligase-like 2 [Source:Projected from Arabidopsis thaliana (AT1G20480) UniProtKB/Swiss-Prot;Acc:Q84P25],22043525,22054439,22043525
A05g504980.1_BraROA,1,A05,,13866932,13868056,13866932
A02p002330.1_BraROA,-1,A02,,968103,972730,972730
A06g504700.1_BraROA,-1,A06,,14322015,14323059,14323059
A03p063130.1_BraROA,1,A03,Photosystem II reaction center Psb28 protein [Source:Projected from Arabidopsis thaliana (AT4G28660) UniProtKB/TrEMBL;Acc:F4JM05],27410385,27413134,27410385
A08g505790.1_BraROA,1,A08,,9983378,9985276,9983378
A07p033980.1_BraROA,-1,A07,Protein trichome birefringence-like 42 [Source:Projected from Arabidopsis thaliana (AT1G78710) UniProtKB/Swiss-Prot;Acc:Q9ZV89],18522407,18524095,18524095
A05g507320.1_BraROA,1,A05,,20729188,20729825,20729188
A01g500850.1_BraROA,1,A01,,3360591,3361503,3360591
A01p002720.1_BraROA,-1,A01,,1242487,1244847,1244847
A08p043490.1_BraROA,1,A08,,24200747,24205823,24200747
A02p000510.1_BraROA,1,A02,,302001,310107,302001
A08p028900.1_BraROA,-1,A08,,17982632,17983627,17983627
A10p006370.1_BraROA,-1,A10,LSH6 [Source:Projected from Arabidopsis thaliana (AT1G07090) UniProtKB/TrEMBL;Acc:A0A178WE41],9687798,9688394,9688394
A05p017520.1_BraROA,1,A05,ZIP6 [Source:Projected from Arabidopsis thaliana (AT2G30080) UniProtKB/TrEMBL;Acc:A0A178VN05],7918340,7920157,7918340
A08p035910.1_BraROA,-1,A08,60S ribosomal protein L34-1 [Source:Projected from Arabidopsis thaliana (AT1G26880) UniProtKB/Swiss-Prot;Acc:Q42351],21161040,21161803,21161803
A05p041260.1_BraROA,1,A05,,25087903,25089149,25087903
A10p016050.1_BraROA,-1,A10,,3315300,3315623,3315623
A08p020680.1_BraROA,-1,A08,,13932936,13935534,13935534
A09g508450.1_BraROA,1,A09,,23679227,23679418,23679227
A02p019680.1_BraROA,-1,A02,,9146039,9149924,9149924
A04g501210.1_BraROA,-1,A04,,3286413,3287885,3287885
A09p027370.1_BraROA,-1,A09,,15447945,15449210,15449210
A06p019830.1_BraROA,1,A06,,9704581,9707652,9704581
A08p003360.1_BraROA,-1,A08,,1874658,1875017,1875017
A09g500810.1_BraROA,-1,A09,,3020810,3021200,3021200
A08p042670.1_BraROA,1,A08,Glycosyltransferase (Fragment) [Source:Projected from Arabidopsis thaliana (AT1G10400) UniProtKB/TrEMBL;Acc:W8Q3T6],23886847,23892005,23886847
A02g505310.1_BraROA,-1,A02,,16181677,16184568,16184568
A02g508190.1_BraROA,1,A02,,22573277,22573672,22573277
A09p072240.1_BraROA,-1,A09,,55478686,55480108,55480108
A09p009290.1_BraROA,1,A09,,4798010,4799740,4798010
A04p003910.1_BraROA,-1,A04,,1948083,1955043,1955043
A03p056560.1_BraROA,-1,A03,,24473393,24476977,24476977
A04p023140.1_BraROA,1,A04,,14036802,14039771,14036802
A08p000290.1_BraROA,1,A08,,193466,195340,193466
A09p064650.1_BraROA,1,A09,,52005946,52008826,52005946
A02p006290.1_BraROA,1,A02,,2664302,2664952,2664302
A10p024360.1_BraROA,-1,A10,,15786860,15797495,15797495
A03p074030.1_BraROA,1,A03,,32176702,32178856,32176702
A03p002100.1_BraROA,1,A03,,1000897,1006138,1000897
A08p022880.1_BraROA,-1,A08,,15063499,15067159,15067159
A08p019360.1_BraROA,-1,A08,,13228645,13229490,13229490
A02p042250.1_BraROA,-1,A02,,26503746,26504149,26504149
A09p029440.1_BraROA,1,A09,"Allene oxide cyclase 3, chloroplastic [Source:Projected from Arabidopsis thaliana (AT3G25780) UniProtKB/Swiss-Prot;Acc:Q9LS01]",17576314,17577172,17576314
A06p057250.1_BraROA,-1,A06,5'-3' exoribonuclease [Source:Projected from Arabidopsis thaliana (AT5G42540) UniProtKB/TrEMBL;Acc:F4K1L3],29747102,29753237,29753237
A07p039260.1_BraROA,-1,A07,,20865790,20867751,20867751
A08g503730.1_BraROA,1,A08,,6451628,6452478,6451628
A03p063840.1_BraROA,1,A03,,27770021,27778765,27770021
A10p015020.1_BraROA,1,A10,,3846846,3847031,3846846
A09g501120.1_BraROA,-1,A09,,3745775,3746348,3746348
A07p042600.1_BraROA,1,A07,,23071823,23074066,23071823
A02g511700.1_BraROA,1,A02,,31593855,31595844,31593855
A06p037850.1_BraROA,1,A06,,20465513,20468407,20465513
A05g501110.1_BraROA,1,A05,,4090753,4091376,4090753
A02p045970.1_BraROA,1,A02,,28802789,28808321,28802789
A09p061010.1_BraROA,-1,A09,,50408374,50409650,50409650
A04p033340.1_BraROA,-1,A04,,19401496,19404598,19404598
SC160g500080.1_BraROA,-1,JADBGQ010000037.1,,114741,116089,116089
A03g504580.1_BraROA,-1,A03,,16384440,16385175,16385175
A08g505570.1_BraROA,1,A08,,9327125,9327854,9327125
A05g506260.1_BraROA,-1,A05,,17932495,17934927,17934927
A09p009600.1_BraROA,1,A09,,4942686,4945205,4942686
A09p069610.1_BraROA,-1,A09,,54215261,54216721,54216721
A03p066020.1_BraROA,-1,A03,,29199855,29200187,29200187
A09p009570.1_BraROA,1,A09,O-fucosyltransferase 38 [Source:Projected from Arabidopsis thaliana (AT5G64600) UniProtKB/Swiss-Prot;Acc:F4KF16],4931944,4932953,4931944
A01g510870.1_BraROA,1,A01,,30144162,30147248,30144162
A02p033440.1_BraROA,-1,A02,,13805767,13807391,13807391
A02p005730.1_BraROA,1,A02,,2463532,2473619,2463532
A05g504990.1_BraROA,1,A05,,13896638,13902273,13896638
A06g505760.1_BraROA,-1,A06,,16434575,16436509,16436509
A01p056000.1_BraROA,1,A01,AIR12 [Source:Projected from Arabidopsis thaliana (AT3G07390) UniProtKB/TrEMBL;Acc:A0A178VEI7],31592114,31592974,31592114
A02g512280.1_BraROA,1,A02,,33260648,33263707,33260648
A10p023570.1_BraROA,-1,A10,,15385206,15386082,15386082
A05g502330.1_BraROA,-1,A05,,7378039,7378783,7378783
A04p035790.1_BraROA,-1,A04,,20804552,20807200,20807200
A06p016560.1_BraROA,1,A06,,7408313,7408570,7408313
A06p036960.1_BraROA,-1,A06,,20035564,20036466,20036466
A03p000430.1_BraROA,1,A03,,297976,302638,297976
A08g507530.1_BraROA,-1,A08,,13292540,13293976,13293976
A05p039140.1_BraROA,1,A05,,23936759,23937821,23936759
A09p059980.1_BraROA,-1,A09,,49902604,49905149,49905149
A03p066520.1_BraROA,1,A03,,29394447,29396302,29394447
A07p051830.1_BraROA,-1,A07,,27454703,27456724,27456724
A10p027090.1_BraROA,-1,A10,,17093900,17096279,17096279
A02p000740.1_BraROA,1,A02,,391267,392781,391267
A06p012560.1_BraROA,-1,A06,E3 ubiquitin-protein ligase RHA2A [Source:Projected from Arabidopsis thaliana (AT1G15100) UniProtKB/Swiss-Prot;Acc:Q9ZT50],5736036,5736479,5736479
A09p071500.1_BraROA,1,A09,Related to KPC1 [Source:Projected from Arabidopsis thaliana (AT2G22010) UniProtKB/TrEMBL;Acc:F4IIK4],55150112,55154727,55150112
A04p014720.1_BraROA,-1,A04,THO complex subunit 4D [Source:Projected from Arabidopsis thaliana (AT5G37720) UniProtKB/Swiss-Prot;Acc:Q6NQ72],5660929,5663161,5663161
A04p017760.1_BraROA,1,A04,U-box domain-containing protein 40 [Source:Projected from Arabidopsis thaliana (AT5G40140) UniProtKB/Swiss-Prot;Acc:Q9FL17],10753069,10754757,10753069
A10p002600.1_BraROA,-1,A10,,1348718,1349971,1349971
A05p013020.1_BraROA,-1,A05,,5655100,5659721,5659721
SC311g500010.1_BraROA,1,JADBGQ010000156.1,,323,772,323
A02g511360.1_BraROA,-1,A02,,30230982,30232410,30232410
A06g502590.1_BraROA,-1,A06,,8688841,8689998,8689998
A04p036490.1_BraROA,1,A04,"Protein RETICULATA-RELATED 5, chloroplastic [Source:Projected from Arabidopsis thaliana (AT2G40400) UniProtKB/Swiss-Prot;Acc:Q9SIY5]",20984254,20987957,20984254
A03g507850.1_BraROA,1,A03,,27685807,27686919,27685807
A07p038930.1_BraROA,-1,A07,,20703935,20704432,20704432
A04p002120.1_BraROA,1,A04,,1014784,1018235,1014784
A03p062510.1_BraROA,-1,A03,MYB41 [Source:Projected from Arabidopsis thaliana (AT4G28110) UniProtKB/TrEMBL;Acc:A0A178V452],27156871,27164941,27164941
A01p027130.1_BraROA,-1,A01,,19123833,19125381,19125381
A08g508340.1_BraROA,1,A08,,15209588,15211519,15209588
A08p001700.1_BraROA,1,A08,RPT1A [Source:Projected from Arabidopsis thaliana (AT1G53750) UniProtKB/TrEMBL;Acc:A0A178W3N8],1017904,1020202,1017904
A10g503990.1_BraROA,1,A10,,9857477,9858909,9857477
A09p061530.1_BraROA,1,A09,,50703220,50706298,50703220
A03p067260.1_BraROA,1,A03,,29565517,29570064,29565517
A07p038940.1_BraROA,1,A07,,20704890,20705825,20704890
A03p039590.1_BraROA,1,A03,,16482657,16486160,16482657
A03p008430.1_BraROA,-1,A03,,3383493,3384361,3384361
A08g507020.1_BraROA,1,A08,,12100420,12100788,12100420
A08g509810.1_BraROA,1,A08,,20804851,20805240,20804851
A01p052240.1_BraROA,1,A01,,29220800,29222636,29220800
A06p055610.1_BraROA,1,A06,DNA-directed RNA polymerase III subunit 2 [Source:Projected from Arabidopsis thaliana (AT5G45140) UniProtKB/Swiss-Prot;Acc:F4KD38],29031869,29040914,29031869
A03p024390.1_BraROA,-1,A03,,10292417,10295464,10295464
A06p006910.1_BraROA,-1,A06,,2382326,2383346,2383346
A02p034260.1_BraROA,1,A02,,18603379,18605271,18603379
A03g509490.1_BraROA,-1,A03,,30701004,30701374,30701374
A09p017800.1_BraROA,1,A09,LPLAT2 [Source:Projected from Arabidopsis thaliana (AT1G63050) UniProtKB/TrEMBL;Acc:A0A178WEX3],9202090,9204280,9202090
A01p019370.1_BraROA,-1,A01,,9379674,9381845,9381845
A02p059560.1_BraROA,1,A02,,35551860,35553659,35551860
A02g501870.1_BraROA,1,A02,,5876354,5877605,5876354
A09g502620.1_BraROA,-1,A09,,8775231,8775730,8775730
A03p002210.1_BraROA,-1,A03,Autophagy-related protein 18e [Source:Projected from Arabidopsis thaliana (AT5G05150) UniProtKB/Swiss-Prot;Acc:Q9FHK8],1039871,1041418,1041418
A06p049990.1_BraROA,1,A06,,26340269,26342068,26340269
A04g504500.1_BraROA,1,A04,,9337072,9337583,9337072
A05p045040.1_BraROA,-1,A05,,26985145,26985650,26985650
A07p014850.1_BraROA,1,A07,,9237436,9240499,9237436
A05p055310.1_BraROA,1,A05,,32657878,32666677,32657878
A04g500260.1_BraROA,-1,A04,,1044524,1046221,1046221
A08p016290.1_BraROA,1,A08,,10577743,10578708,10577743
A05p025610.1_BraROA,1,A05,,12488175,12489140,12488175
A01p016970.1_BraROA,1,A01,,8412940,8415644,8412940
A06p008460.1_BraROA,-1,A06,,2921253,2935386,2935386
A05p015940.1_BraROA,-1,A05,,7071593,7075431,7075431
A02p050460.1_BraROA,1,A02,,31137146,31139924,31137146
A05p007460.1_BraROA,-1,A05,,2992994,2994823,2994823
A08p031130.1_BraROA,-1,A08,,19050809,19052017,19052017
A05p035860.1_BraROA,-1,A05,Tetratricopeptide repeat (TPR)-like superfamily protein [Source:Projected from Arabidopsis thaliana (AT3G22150) UniProtKB/TrEMBL;Acc:A0A178VER0],20305561,20322044,20322044
A03p038680.1_BraROA,1,A03,NAC domain containing protein 50 [Source:Projected from Arabidopsis thaliana (AT3G10480) UniProtKB/TrEMBL;Acc:F4J3S6],16121614,16128543,16121614
A04p037890.1_BraROA,1,A04,,21599842,21602000,21599842
A04g507470.1_BraROA,-1,A04,,18624496,18625982,18625982
A08p032640.1_BraROA,-1,A08,,19751069,19753694,19753694
A08p017360.1_BraROA,1,A08,,12115439,12117413,12115439
A03p015140.1_BraROA,-1,A03,,5997075,5998324,5998324
A05p041000.1_BraROA,-1,A05,,24981070,24984585,24984585
A01p037900.1_BraROA,1,A01,,15086622,15098175,15086622
A01p027760.1_BraROA,1,A01,Protein ROOT INITIATION DEFECTIVE 3 [Source:Projected from Arabidopsis thaliana (AT3G49180) UniProtKB/Swiss-Prot;Acc:Q9M3B4],18685225,18687127,18685225
A09g507800.1_BraROA,1,A09,,22325923,22327570,22325923
A07p050520.1_BraROA,-1,A07,,26934171,26939421,26939421
A08p026830.1_BraROA,-1,A08,,17035077,17035509,17035509
A02p013620.1_BraROA,1,A02,,5951752,5955004,5951752
A09p083090.1_BraROA,-1,A09,,59928037,59929474,59929474
A02g506240.1_BraROA,-1,A02,,17685451,17685896,17685896
A09g510330.1_BraROA,1,A09,,31093785,31101740,31093785
A02g507630.1_BraROA,1,A02,,21185253,21186521,21185253
A02p014350.1_BraROA,-1,A02,,6291162,6293600,6293600
A09g508170.1_BraROA,-1,A09,,23196615,23198599,23198599
A08p024150.1_BraROA,1,A08,,15747731,15750662,15747731
A10g502990.1_BraROA,1,A10,,7946900,7949044,7946900
A08p009980.1_BraROA,-1,A08,,7687159,7688025,7688025
A08p013550.1_BraROA,-1,A08,,8122485,8123416,8123416
SC205g500010.1_BraROA,-1,JADBGQ010000064.1,,64291,64931,64931
A01p016280.1_BraROA,1,A01,,8046139,8053134,8046139
A09g504720.1_BraROA,1,A09,,14346354,14346614,14346354
A09p045700.1_BraROA,-1,A09,,40055257,40056496,40056496
A08p001690.1_BraROA,1,A08,,1015266,1017179,1015266
A01p018570.1_BraROA,-1,A01,,8997651,9000570,9000570
A04g501930.1_BraROA,1,A04,,4633648,4635076,4633648
A02g510090.1_BraROA,-1,A02,,26976970,26978147,26978147
A05g506640.1_BraROA,1,A05,,18801135,18811203,18801135
A02g502420.1_BraROA,-1,A02,,7925785,7926015,7926015
A10p033010.1_BraROA,-1,A10,,19364302,19365631,19365631
A09p012300.1_BraROA,1,A09,,6263626,6269656,6263626
A05p002940.1_BraROA,1,A05,,1046704,1047783,1046704
A01p057410.1_BraROA,1,A01,,32479270,32486024,32479270
A09p080610.1_BraROA,-1,A09,,58942256,58944896,58944896
A03p001890.1_BraROA,-1,A03,,931180,931970,931970
A03p003640.1_BraROA,-1,A03,,1592422,1595936,1595936
A03p000540.1_BraROA,-1,A03,,347717,348784,348784
A01p021330.1_BraROA,-1,A01,,10370274,10370711,10370711
A02p000180.1_BraROA,-1,A02,"Chlorophyll a-b binding protein CP29.1, chloroplastic [Source:Projected from Arabidopsis thaliana (AT5G01530) UniProtKB/Swiss-Prot;Acc:Q07473]",134072,135089,135089
A01g506660.1_BraROA,-1,A01,,19322233,19327449,19327449
A03g500800.1_BraROA,-1,A03,,2399566,2399862,2399862
A06g502530.1_BraROA,1,A06,,8308595,8308792,8308595
A05p030690.1_BraROA,-1,A05,,15911570,15913341,15913341
A02g501290.1_BraROA,1,A02,,4198363,4199029,4198363
A02p008590.1_BraROA,-1,A02,,3532962,3534360,3534360
A05g508200.1_BraROA,-1,A05,,23948700,23949035,23949035
A02p010770.1_BraROA,-1,A02,Replication factor C subunit 1 [Source:Projected from Arabidopsis thaliana (AT5G22010) UniProtKB/Swiss-Prot;Acc:Q9C587],4664405,4670755,4670755
A05p006320.1_BraROA,1,A05,,2513228,2514651,2513228
A09p025380.1_BraROA,1,A09,,14168713,14170360,14168713
A02p047610.1_BraROA,-1,A02,,29711864,29712966,29712966
A02g510580.1_BraROA,1,A02,,28110159,28113092,28110159
A09p050320.1_BraROA,-1,A09,,44219408,44221170,44221170
A07p001580.1_BraROA,-1,A07,,59802,62754,62754
A03p063910.1_BraROA,-1,A03,"Thioredoxin-like 2-2, chloroplastic [Source:Projected from Arabidopsis thaliana (AT4G29670) UniProtKB/Swiss-Prot;Acc:Q8LCT3]",27794673,27795753,27795753
A07p040560.1_BraROA,1,A07,Ethylene receptor 1 [Source:Projected from Arabidopsis thaliana (AT1G66340) UniProtKB/Swiss-Prot;Acc:P49333],21489426,21492360,21489426
A08p038580.1_BraROA,1,A08,,22316584,22317895,22316584
A10g502900.1_BraROA,1,A10,,7854976,7862083,7854976
A09p001240.1_BraROA,-1,A09,,962998,963378,963378
SC146g500030.1_BraROA,-1,JADBGQ010000029.1,,99100,99288,99288
A09p021740.1_BraROA,1,A09,,11760498,11761991,11760498
A08g503840.1_BraROA,-1,A08,,6516378,6517016,6517016
A09g500010.1_BraROA,1,A09,,42092,45053,42092
A07p034110.1_BraROA,1,A07,,18560115,18562520,18560115
A02p022290.1_BraROA,-1,A02,Ethylene-responsive transcription factor ERF118 [Source:Projected from Arabidopsis thaliana (AT1G68550) UniProtKB/Swiss-Prot;Acc:Q9CA27],10562515,10563474,10563474
A09p015810.1_BraROA,1,A09,,8210997,8213188,8210997
A10g504580.1_BraROA,1,A10,,11203435,11205124,11203435
A01p013090.1_BraROA,-1,A01,Small RNA 2'-O-methyltransferase [Source:Projected from Arabidopsis thaliana (AT4G20910) UniProtKB/Swiss-Prot;Acc:Q9C5Q8],6402555,6409712,6409712
A03p065760.1_BraROA,-1,A03,,29088429,29088974,29088974
A08p006500.1_BraROA,-1,A08,,3740443,3741854,3741854
A02p012370.1_BraROA,1,A02,,5406672,5408850,5406672
A06p028500.1_BraROA,1,JADBGQ010000025.1,,56181,57439,56181
A06p007480.1_BraROA,-1,A06,,2591977,2593651,2593651
A09g504780.1_BraROA,1,A09,,14425294,14425974,14425294
A09p075100.1_BraROA,-1,A09,,56712579,56715540,56715540
A06p039580.1_BraROA,1,A06,ubiquitin-specific protease 17 [Source:Projected from Arabidopsis thaliana (AT5G65450) TAIR;Acc:AT5G65450],21340772,21343993,21340772
A03p000300.1_BraROA,1,A03,,255382,261047,255382
A01p057240.1_BraROA,-1,A01,,31893903,31895012,31895012
A02p029360.1_BraROA,1,A02,,15001879,15003842,15001879
A05p042780.1_BraROA,1,A05,,25838680,25840715,25838680
A02p053050.1_BraROA,-1,A02,,32323649,32327136,32327136
A01p041560.1_BraROA,1,A01,DNA mismatch repair protein MSH7 [Source:Projected from Arabidopsis thaliana (AT3G24495) UniProtKB/Swiss-Prot;Acc:Q9SMV7],22324486,22331352,22324486
A06p052400.1_BraROA,-1,A06,,27712036,27714695,27714695
A05g506950.1_BraROA,-1,A05,,19619703,19624093,19624093
A03p011450.1_BraROA,1,A03,,4591191,4596072,4591191
A02g506980.1_BraROA,-1,A02,,19961455,19967789,19967789
A05p012940.1_BraROA,-1,A05,Pentatricopeptide repeat-containing protein At2g34400 [Source:Projected from Arabidopsis thaliana (AT2G34400) UniProtKB/Swiss-Prot;Acc:O64705],5637318,5641459,5641459
A03p009320.1_BraROA,1,A03,,3734405,3736483,3734405
A04g501060.1_BraROA,-1,A04,,2846531,2848626,2848626
A03p068170.1_BraROA,1,A03,,29866390,29868390,29866390
A03p051020.1_BraROA,1,A03,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and protein-tyrosine-phosphatase PTEN2B [Source:Projected from Arabidopsis thaliana (AT3G50110) UniProtKB/Swiss-Prot;Acc:Q8H106]",20703187,20706010,20703187
A07p039090.1_BraROA,1,A07,,20772590,20774017,20772590
A02p000810.1_BraROA,1,A02,,404512,405941,404512
A01g502860.1_BraROA,-1,A01,,9444241,9445671,9445671
A08p041350.1_BraROA,-1,A08,,23342946,23343644,23343644
A10p016860.1_BraROA,1,A10,Glycosyltransferase (Fragment) [Source:Projected from Arabidopsis thaliana (AT5G54060) UniProtKB/TrEMBL;Acc:W8Q6A1],2727051,2728457,2727051
A03p024190.1_BraROA,-1,A03,,10229038,10231973,10231973
A07p034930.1_BraROA,1,A07,,18934188,18935887,18934188
A04g504350.1_BraROA,-1,A04,,8947213,8948105,8948105
A02p021370.1_BraROA,-1,A02,,10125222,10125703,10125703
A05p047380.1_BraROA,-1,A05,Emb2738 [Source:Projected from Arabidopsis thaliana (AT3G12080) UniProtKB/TrEMBL;Acc:A0A384LJ95],27913871,27917165,27917165
A06p016070.1_BraROA,1,A06,,7156814,7157753,7156814
A03g501630.1_BraROA,-1,A03,,4917373,4920900,4920900
A09g501330.1_BraROA,1,A09,,4414361,4414840,4414361
A03p067060.1_BraROA,-1,A03,,28701432,28709143,28709143
A07g502070.1_BraROA,-1,A07,,4568992,4572292,4572292
A08p032230.1_BraROA,1,A08,CDP-diacylglycerol--inositol 3-phosphatidyltransferase [Source:Projected from Arabidopsis thaliana (AT4G38570) UniProtKB/TrEMBL;Acc:A0A178UUZ3],19538362,19540395,19538362
A01p049420.1_BraROA,-1,A01,,27759254,27761011,27761011
A08p004490.1_BraROA,1,A08,,2632732,2634363,2632732
A01p013760.1_BraROA,-1,JADBGQ010000178.1,,2572,4597,4597
A08p006160.1_BraROA,1,A08,,3511186,3513915,3511186
A03p001520.1_BraROA,1,A03,,749790,750224,749790
A06g505120.1_BraROA,1,A06,,15053613,15054852,15053613
A01p019890.1_BraROA,1,A01,,9710334,9726866,9710334
A06p016590.1_BraROA,1,A06,,7426264,7429728,7426264
A10p001540.1_BraROA,-1,A10,Cellulose synthase-like protein D5 [Source:Projected from Arabidopsis thaliana (AT1G02730) UniProtKB/Swiss-Prot;Acc:Q9SRW9],794626,798321,798321
A05g510130.1_BraROA,1,A05,,31293992,31295281,31293992
